Year,Reported number of Pre-SAC treated,"National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","National coverage, SAC (%)",CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation,Urban_Pop_Pct,ODA_per_capita
2015,588642.0,22.62,7848568.0,459725.0,1460228.0,Alb,24.76,KEN,1489.11959777284,71.3065033,33.6913972045979,25.658,2463560058.59375
2015,1158048.0,93.53,2409807.0,810023.0,717141.0,Pzq+Alb,100.0,BDI,280.966831311923,18.2036705,45.8757132011188,12.078,366920013.427734
2015,167420.0,22.62,7848568.0,459725.0,476888.0,Pzq+Alb,24.76,KEN,1489.11959777284,71.3065033,33.6913972045979,25.658,2463560058.59375
2015,1170316.0,93.53,2409807.0,2717065.0,3056796.0,Alb,100.0,BDI,280.966831311923,18.2036705,45.8757132011188,12.078,366920013.427734
2015,13131905.0,100.0,16857408.0,5568029.333333334,3857362.0,Ivm+Alb,24.32,COD,467.9145805459,19.13417244,17.7022826880082,42.74,2599149902.34375
2015,124823.0,22.62,7848568.0,536173.0,291255.0,Dec+Alb,24.76,KEN,1489.11959777284,71.3065033,33.6913972045979,25.658,2463560058.59375
2015,454474.0,100.0,803613.0,129324.0,121546.0,Pzq+Alb,5.293795002231627,MRT,1554.94897871782,57.40904617,41.6283202758138,51.089,329459991.455078
2015,11647.75,51.0585765553369,48915.0,33025.0,29087.0,Pzq+Alb,59.46,STP,1298.10946596396,84.50744629,39.8117886622739,70.174,49000000.0
2015,4038840.8,100.0,6076702.0,2826202.0,2485487.0,Mbd,97.48,CMR,1415.00009710569,50.31904221,41.4078037782764,54.578,664159973.144531
2015,4032528.7,100.0,6076702.0,3250500.0,3756993.0,Pzq+Mbd,97.48,CMR,1415.00009710569,50.31904221,41.4078037782764,54.578,664159973.144531
2015,4026216.6,100.0,6076702.0,3980495.0,3961812.0,Ivm+Alb,97.48,CMR,1415.00009710569,50.31904221,41.4078037782764,54.578,664159973.144531
2015,1359760.0,64.91,4145109.0,2381032.0,2432698.0,Ivm+Alb,94.11,SEN,1218.00613555438,54.20389557,52.8193806775429,45.862,869400024.414063
2015,1104227.0,64.91,4145109.0,749770.0,642798.0,Pzq+Alb,94.11,SEN,1218.00613555438,54.20389557,52.8193806775429,45.862,869400024.414063
2015,1408141.0,97.79,6063043.0,3414765.0,2420251.0,Dec+Alb,61.35,MDG,445.320069480568,22.81040573,11.0976984938148,35.193,677510009.765625
2015,3449727.0,97.79,6063043.0,1659173.0,1664396.0,Pzq+Mbd,61.35,MDG,445.320069480568,22.81040573,11.0976984938148,35.193,677510009.765625
2015,3354353.0,97.79,5199496.0,1185797.0,1177851.3333333333,Dec+Alb,61.35,MDG,445.320069480568,22.81040573,11.0976984938148,35.193,677510009.765625
2015,542134.0,80.00764672146818,1208367.0,9601.0,477057.0,Ivm+Alb,39.48,LBR,692.590082351257,70.18363953,18.535132543282,49.82,1094459960.9375
2015,828191.5,55.64714285714285,4145109.0,1014307.0,825367.0,Alb,94.11,SEN,1218.00613555438,54.20389557,52.8193806775429,45.862,869400024.414063
2015,7083919.0,60.57,26815289.0,1350115.0,1189162.0,Ivm+Alb,51.580000000000005,ETH,621.845673808133,23.53430557,7.43845438341403,19.428,3238889892.57813
2015,6070378.0,60.57,26815289.0,10917587.0,8341493.0,Mbd,51.580000000000005,ETH,621.845673808133,23.53430557,7.43845438341403,19.428,3238889892.57813
2015,6236626.714285715,63.91428571428572,26815289.0,8099232.0,6291684.0,Pzq+Mbd,51.580000000000005,ETH,621.845673808133,23.53430557,7.43845438341403,19.428,3238889892.57813
2015,180721.0,100.0,9034860.0,671791.0,3864223.0,Pzq+Alb,72.67,TZA,939.127319335938,32.90985107,24.4416443149061,31.617,2584709960.9375
2015,6670554.0,100.0,9034860.0,739509.0,707849.0,Alb,72.67,TZA,939.127319335938,32.90985107,24.4416443149061,31.617,2584709960.9375
2015,6771798.0,100.0,9034860.0,4212440.0,3643614.0,Ivm+Alb,72.67,TZA,939.127319335938,32.90985107,24.4416443149061,31.617,2584709960.9375
2015,77609.4,100.0,92892.0,42914.0,25301.797569484344,Alb,18.617124332761072,GNQ,9068.91003238645,229.11935425,66.1825226445462,70.616,7489999.77111816
2015,145816.57142857142,84.20628384068543,367738.0,458705.0,318308.6666666667,Alb,70.89606231024916,LSO,1121.19851342518,104.40470886,40.647307173143,26.908,86489997.8637695
2015,2523543.0,100.0,941065.0,599340.5,520662.0,Ivm+Alb,52.52,BEN,1002.41886882564,28.41767883,16.17540036159,45.695,436630004.882813
2015,2939980.0,100.0,941065.0,470112.0,305151.0,Pzq+Alb,52.52,BEN,1002.41886882564,28.41767883,16.17540036159,45.695,436630004.882813
2015,2880865.75,100.0,941065.0,361027.0,282334.0,Alb,52.52,BEN,1002.41886882564,28.41767883,16.17540036159,45.695,436630004.882813
2015,1602641.5,62.41194590284951,4850412.0,4213654.857142857,4974979.0,Pzq+Alb,100.0,MWI,539.605363240686,35.27587891,34.0704034895695,16.313,1049800048.82813
2015,1828808.0,100.0,3176472.0,610463.9700000001,424514.0,Ivm+Alb,12.98,SSD,1080.14718624765,27.0063858,10.8939961029361,18.852,1674829956.05469
2015,510436.0,100.0,803613.0,220521.0,197640.5,Pzq+Alb,5.293795002231627,MRT,1554.94897871782,57.40904617,41.6283202758138,51.089,329459991.455078
2015,1302530.0,65.77496056096322,3746364.0,632745.0,418755.0,Pzq+Mbd,65.16,ZMB,1295.87788680068,57.92047501,32.4357104534936,41.907,797679992.675781
2015,4736887.666666667,100.0,4850503.0,769146.0,764728.0,Pzq+Alb,55.46,BFA,630.124750752312,32.44025803,20.6627379954545,27.53,998390014.648438
2015,1195658.3333333333,99.97666666666667,769841.0,892672.0,707246.0,Pzq+Alb,93.68,SLE,945.148168480629,114.16482544,16.6582854370073,40.829,946969970.703125
2015,4621930.0,100.0,5380282.0,714643.0,391467.0,Pzq+Alb,47.36,NER,485.662574175279,25.72568893,12.8471159354794,16.247,869520019.53125
2015,3084699.0,100.0,6852956.0,1472851.5,2354115.0,Pzq+Alb,37.92,GHA,1721.69964380717,77.74266815,20.40010793503,54.086,1770479980.46875
2015,3084699.0,100.0,6852956.0,475678.0,429934.0,Ivm+Alb,37.92,GHA,1721.69964380717,77.74266815,20.40010793503,54.086,1770479980.46875
2015,4653872.0,100.0,5380282.0,2907650.0,2156820.0,Ivm+Alb,47.36,NER,485.662574175279,25.72568893,12.8471159354794,16.247,869520019.53125
2015,302206.5,100.0,42174.0,19906.0,86293.57142857142,Alb/Mbd,75.69922125458314,GMB,619.536364296461,19.42744446,46.6646753535046,59.228,113940002.441406
2015,158931.0,100.0,164299.0,13746.0,12767.0,Alb,23.22455068034636,BWA,6141.20394726616,358.22320557,74.7620657947833,67.155,65540000.9155273
2015,63565.0,73.79553230026161,129695.0,196889.0,93664.996,Dec+Alb,49.8938472716558,COM,1329.37048235986,60.86703491,35.8152661023519,28.47,65830001.8310547
2015,342168.44444444444,58.26910887100786,402286.0,30400.0,24907.0,Ivm+Alb,47.46,COG,2439.35189403696,57.67850113,18.9369277755163,65.543,88800003.0517578
2015,302254.8888888889,51.99047026213187,402286.0,239226.0,171666.0,Pzq+Alb,47.46,COG,2439.35189403696,57.67850113,18.9369277755163,65.543,88800003.0517578
2015,3854118.333333333,100.0,4850503.0,1986594.0,1925440.0,Ivm+Alb,55.46,BFA,630.124750752312,32.44025803,20.6627379954545,27.53,998390014.648438
2015,2313447.695652174,75.82198761129612,6990210.0,1562296.0,1256067.0,Alb,17.97,AGO,3213.90261080059,107.64356232,47.3744826098829,63.446,380059997.558594
2015,418768.0,25.55,4043615.0,2056288.0,1956456.0,Pzq+Alb,48.38,ZWE,1386.42284717709,105.09803009,38.1206481520606,32.385,788289978.027344
2015,1262382.0,100.0,1267845.0,566191.0,519956.0,Ivm+Alb,41.01,GIN,747.356966759448,43.94221497,23.0429536885135,35.141,539400024.414063
2015,185265.5,94.50920326173778,222859.0,166899.5163232183,84911.0,Pzq+Alb,38.1,NAM,4774.10650865775,495.62979126,33.8649685207144,46.9,142380004.882813
2015,262341.3333333334,45.71183165325589,402286.0,5096.0,4111.0,Alb,47.46,COG,2439.35189403696,57.67850113,18.9369277755163,65.543,88800003.0517578
2015,1026495.6666666667,69.1,1426210.0,1214018.0,1678242.0,Pzq+Alb,100.0,TGO,751.052405084336,37.41205215,16.0892338025687,40.1,199470001.220703
2015,3652677.0,87.0,7298757.0,2452651.0,2212713.0,Ivm+Alb,38.42077930584497,MOZ,610.563774706589,39.91206741,27.8360509112133,34.4,1819119995.11719
2015,3648799.0,87.0,6914883.0,4051556.0,3622185.0,Ivm+Alb,64.90038965292248,MOZ,610.563774706589,39.91206741,27.8360509112133,34.4,1819119995.11719
2015,1204150.6666666667,99.95333333333333,769841.0,1744240.0,1644013.0,Ivm+Alb,93.68,SLE,945.148168480629,114.16482544,16.6582854370073,40.829,946969970.703125
2015,1190969.5,100.0,3032588.0,335472.0,220224.0,Pzq+Alb,98.58,RWA,733.998585018273,48.80509567,65.8025240374221,17.004,1089119995.11719
2015,3223098.6666666665,67.39,10617586.0,3611481.3333333335,1982707.0,Mbd - round 2,63.42,UGA,862.934610355811,40.15630341,19.5845877472555,22.06,1638160034.17969
2015,4736659.0,100.0,1652727.0,3147649.0,2606532.0,Ivm+Alb,47.54,CIV,1814.71855088017,62.51667023,31.4875187108368,49.444,651770019.53125
2015,1140932.0,100.0,3032588.0,2151552.0,1808446.0,Alb - round 2,98.58,RWA,733.998585018273,48.80509567,65.8025240374221,17.004,1089119995.11719
2015,1353665.0,100.0,3032588.0,3233311.0,2916224.0,Alb - round 1,98.58,RWA,733.998585018273,48.80509567,65.8025240374221,17.004,1089119995.11719
2015,3228273.0,100.0,312244.0,743593.0,636995.25,Ivm+Alb,8.301312040068193,TCD,747.588448455507,35.03440857,11.4218789248527,22.515,606469970.703125
2015,11901879.0,58.5410288816047,28614002.0,25931101.0,20033230.0,Ivm+Alb,43.29,NGA,2585.73360671797,96.28328705,39.2193825451344,47.838,2431540039.0625
2015,3138911.0,69.56,10617586.0,3179246.0,3400222.0,Ivm+Alb,63.42,UGA,862.934610355811,40.15630341,19.5845877472555,22.06,1638160034.17969
2015,2349680.0,69.56,10617586.0,2871262.3333333335,4362701.0,Mbd - round 1,63.42,UGA,862.934610355811,40.15630341,19.5845877472555,22.06,1638160034.17969
2015,210339.0,100.0,86181.0,81518.5,62911.5,Ivm+Alb,15.291777007629406,GNB,645.066837207039,52.38645935,19.6938380286064,42.123,95089996.3378906
2015,238661.0,100.0,333361.0,34609.0,31002.0,Ivm+Alb,9.3,GNB,645.066837207039,52.38645935,19.6938380286064,42.123,95089996.3378906
2015,41497.0,27.265,418123.0,259792.0,58768.0,Mbd - round 1,18.94,GAB,7047.12654634355,188.42417908,48.6194365134982,88.118,98779998.7792969
2015,24250.0,58.52,98068.0,104124.0,69752.66666666666,Mbd,64.66759187244799,CPV,3415.06266730931,139.48536682,70.3717075171588,64.3,153250000.0
2015,12517736.0,62.12919073467058,28614002.0,13956248.0,10179344.0,Mbd,43.29,NGA,2585.73360671797,96.28328705,39.2193825451344,47.838,2431540039.0625
2016,551036.3333333334,38.199999999999996,1940390.0,151109.0,74935.0,Alb,99.79107425127876,TGO,772.581787093976,51.94157028,16.6392024008154,40.628,168250000.0
2016,3297741.0,100.0,270559.0,743593.0,693313.0,Ivm+Alb,9.0,TCD,668.078636142918,33.10380936,11.6187911506186,22.677,624460021.972656
2016,9401.0,0.1791857290055877,10629729.0,542539.0,439810.0,Dec+Alb,89.14,TZA,953.0107421875,36.26340103,25.6150210066189,32.333,2317889892.57813
2016,13133593.0,65.71735258773646,26662328.0,27702643.0,22934366.0,Dec+Alb,56.85913718740149,NGA,2070.4127339595,78.23602295,40.1973273390898,48.683,2498189941.40625
2016,10143.0,0.1791857290055877,10629729.0,2098341.5,11370.0,Alb - round 2,89.14,TZA,953.0107421875,36.26340103,25.6150210066189,32.333,2317889892.57813
2016,10885.0,0.1791857290055877,10629729.0,3654144.0,3282495.0,Alb - round 1,89.14,TZA,953.0107421875,36.26340103,25.6150210066189,32.333,2317889892.57813
2016,13749450.0,69.30551444080234,26662328.0,2363022.0,2082463.0,Pzq+Mbd,56.85913718740149,NGA,2070.4127339595,78.23602295,40.1973273390898,48.683,2498189941.40625
2016,3420898.0,100.0,5199496.0,712421.0,691306.6666666666,Dec+Alb,74.29,MDG,453.970714522463,24.77560616,11.6111708642625,35.856,621580017.089844
2016,3383977.0,100.0,2775565.0,239045.0,204762.0,Pzq+Mbd,87.23,MDG,453.970714522463,24.77560616,11.6111708642625,35.856,621580017.089844
2016,1327942.0799999998,100.0,2775565.0,3290223.0,2282400.45,Dec+Alb,87.23,MDG,453.970714522463,24.77560616,11.6111708642625,35.856,621580017.089844
2016,11627.0,0.1791857290055877,10629729.0,3284157.0,2674875.0,Ivm+Alb,89.14,TZA,953.0107421875,36.26340103,25.6150210066189,32.333,2317889892.57813
2016,4812101.666666667,100.0,5590123.0,2698979.5,2212990.0,Ivm+Alb,63.94139493440118,NER,502.706475406446,22.42886543,13.3269745796459,16.29,952479980.46875
2016,14365307.0,72.89367629386823,26662328.0,4601913.0,3507359.0,Mbd,56.85913718740149,NGA,2070.4127339595,78.23602295,40.1973273390898,48.683,2498189941.40625
2016,55430.5,60.69329845039243,132726.0,196889.0,94128.99799999999,Dec+Alb,48.742946940550226,COM,1365.48403444497,63.14864731,35.8348906522207,28.619,53740001.6784668
2016,222427.77777777778,39.433193044379905,1011053.0,33417.0,26820.0,Ivm+Alb,4.91,COG,2093.10728558843,54.67388153,19.5480531851066,66.001,86959999.0844727
2016,2435760.5,64.61,11147601.0,2563278.6666666665,3483026.0,Mbd - round 2,57.46,UGA,752.696571725656,39.13254166,19.7922384779092,22.624,1762599975.58594
2016,75577.0,7.3,1940390.0,1954288.0,1943652.0,Pzq+Alb,99.79107425127876,TGO,772.581787093976,51.94157028,16.6392024008154,40.628,168250000.0
2016,1412841.0,100.0,3107679.0,3317377.0,3323164.0,Alb - round 1,100.0,RWA,729.519154199595,50.70415497,67.1618497330345,17.056,1150469970.70313
2016,2521841.0,59.66,11147601.0,2255295.0,2047748.0,Ivm+Alb,57.46,UGA,752.696571725656,39.13254166,19.7922384779092,22.624,1762599975.58594
2016,3329037.0,100.0,1386911.0,1644530.5,5766836.0,Ivm+Alb,76.24,CIV,1862.59597081287,66.39353943,32.2972577718512,49.881,615780029.296875
2016,174907.0,80.02,1209113.0,148258.0,117435.0,Ivm+Alb,21.95,CAF,387.176203444318,20.25914001,15.5882420568199,40.618,506760009.765625
2016,1828808.0,100.0,3269665.0,610463.9700000001,424514.0,Ivm+Alb,12.98,SSD,1080.14718624765,27.0063858,12.0258100542095,19.092,1587030029.29688
2016,443881.0,80.02,1209113.0,132238.0,129231.0,Pzq+Alb,21.95,CAF,387.176203444318,20.25914001,15.5882420568199,40.618,506760009.765625
2016,4930985.0,100.0,4578495.0,3162153.3333333335,5891625.0,Ivm+Alb,100.0,MLI,730.85493818079,28.3053112,39.5613789309833,40.783,1205119995.11719
2016,561234.5,90.00999999999999,1209113.0,143648.0,122860.0,Alb,21.95,CAF,387.176203444318,20.25914001,15.5882420568199,40.618,506760009.765625
2016,3672163.6666666665,86.75056513519768,7459181.0,5650461.0,5031657.0,Ivm+Alb,91.38,MOZ,441.489734819071,31.38208961,29.1901697914073,34.926,1533770019.53125
2016,6350748.0,76.9,16862328.0,7093823.0,6942122.0,Ivm+Alb,61.38,COD,442.310472110228,19.91032028,17.3684019576228,43.307,2102260009.76563
2016,3695528.3333333335,86.50113027039534,7459181.0,2158228.0,1812447.0,Pzq+Alb,91.38,MOZ,441.489734819071,31.38208961,29.1901697914073,34.926,1533770019.53125
2016,7038878.0,76.9,16862328.0,1421137.0,1317709.0,Pzq+Alb,61.38,COD,442.310472110228,19.91032028,17.3684019576228,43.307,2102260009.76563
2016,8136795.5,84.34,16862328.0,2323400.0,2136195.0,Alb,61.38,COD,442.310472110228,19.91032028,17.3684019576228,43.307,2102260009.76563
2016,851964.0,100.0,3269665.0,610463.9700000001,424514.0,Alb,12.98,SSD,1080.14718624765,27.0063858,12.0258100542095,19.092,1587030029.29688
2016,2971349.0,100.0,4994010.0,3218527.0,3278797.0,Pzq+Alb,100.0,BFA,663.742364842886,39.64500427,21.2290233625521,28.134,1029479980.46875
2016,2799396.0,100.0,4994010.0,2012518.0,2034677.0,Ivm+Alb,100.0,BFA,663.742364842886,39.64500427,21.2290233625521,28.134,1029479980.46875
2016,13285.5,56.28141911511091,49291.0,36601.0,32201.0,Pzq+Alb,65.32835608934694,STP,1434.87018050521,109.2252121,41.1410220675291,71.092,47040000.9155273
2016,2228430.0,82.23,4054277.0,4297241.428571429,4491767.5,Pzq+Alb,95.75,MWI,450.506105510719,34.32816696,36.2684898041781,16.506,1241609985.35156
2016,2429181.0,82.23,4380828.0,4380828.0,4008556.0,Pzq+Alb,91.5,MWI,450.506105510719,34.32816696,36.2684898041781,16.506,1241609985.35156
2016,197509.0,100.0,167353.0,13746.0,12767.0,Alb,23.22455068034636,BWA,6749.05994339013,369.84204102,76.0173129165427,67.933,90569999.6948242
2016,2821751.5,100.0,1510853.0,507455.0,463377.0,Alb,93.84,BEN,1010.53389609187,29.34768677,16.7724928532971,46.229,500760009.765625
2016,2762637.25,100.0,1510853.0,596156.0,482166.0,Pzq+Alb,93.84,BEN,1010.53389609187,29.34768677,16.7724928532971,46.229,500760009.765625
2016,2703523.0,100.0,1510853.0,837311.0,472237.0,Ivm+Alb,93.84,BEN,1010.53389609187,29.34768677,16.7724928532971,46.229,500760009.765625
2016,2322755.0,59.66,11147601.0,6844243.0,3238900.0,Alb/Mbd - round 1,57.46,UGA,752.696571725656,39.13254166,19.7922384779092,22.624,1762599975.58594
2016,182514.22222222222,33.154554435503925,1011053.0,30405.0,6169.0,Alb,4.91,COG,2093.10728558843,54.67388153,19.5480531851066,66.001,86959999.0844727
2016,167699.0,100.0,222859.0,129382.63724241372,67491.0,Alb,45.225,NAM,4395.68776162376,430.21606445,34.1586720557047,47.961,170190002.441406
2016,78794.3,100.0,96537.0,42914.0,29352.0971643984,Alb,21.521350675309325,GNQ,7453.19797948517,229.76306152,66.2485417470801,71.138,6920000.07629395
2016,142600.6666666667,26.875915826627946,1011053.0,27393.0,17000.0,Pzq+Alb,4.91,COG,2093.10728558843,54.67388153,19.5480531851066,66.001,86959999.0844727
2016,68699.0,100.0,13534.0,112900.0,83994.0,Alb,77.73016107580908,SWZ,3223.92004062357,227.801651,61.8077651618563,23.459,147639999.389648
2016,2351516.6666666665,33.45279048600373,10629729.0,6254498.0,5238429.0,Pzq+Alb,89.14,TZA,953.0107421875,36.26340103,25.6150210066189,32.333,2317889892.57813
2016,4019904.5,100.0,6076702.0,2826202.0,1848212.0,Mbd,90.6,CMR,1441.7201725688,51.2496109,41.6540121133768,55.179,756590026.855469
2016,1195521.0,94.03,2563861.0,2686708.0,3007956.0,Alb - round 1,97.32,BDI,235.286205393908,19.16795921,45.8510198644704,12.388,742640014.648438
2016,24250.0,58.52,104124.0,104124.0,65150.0,Mbd,62.57,CPV,3608.96606551232,144.32522583,72.4969280062987,64.784,115239997.86377
2016,552156.0,46.38428571428571,4265729.0,1621556.0,1598322.0,Alb,94.72500479988295,SEN,1266.43957151587,54.93520355,53.8806790444526,46.296,731159973.144531
2016,284347.0,100.0,43473.0,19906.0,58288.28571428571,Alb/Mbd,70.83906550549978,GMB,650.056501323611,20.47114944,46.7787649612216,59.918,91940002.4414063
2016,6402875.428571428,67.25857142857143,19361869.0,1038688.0,940447.0,Ivm+Alb,61.23,ETH,696.195884706786,24.67317772,7.74355073772014,19.866,4084370117.1875
2016,3084699.0,100.0,6852961.0,4700800.0,3999146.0,Pzq+Alb,59.0,GHA,1913.18673253576,64.43041229,21.5279300969224,54.749,1318650024.41406
2016,3084699.0,100.0,6852961.0,369735.0,323194.0,Ivm+Alb,59.0,GHA,1913.18673253576,64.43041229,21.5279300969224,54.749,1318650024.41406
2016,145156.2857142857,81.56114445064213,372671.0,458705.0,339471.3333333334,Alb,75.96186443758927,LSO,992.491840678465,90.88587189,42.6251539735365,27.317,112069999.694824
2016,6569124.142857143,70.60285714285715,19361869.0,3163208.0,2329388.0,Pzq+Mbd,61.23,ETH,696.195884706786,24.67317772,7.74355073772014,19.866,4084370117.1875
2016,6735372.857142857,73.94714285714286,19361869.0,7582385.0,6055541.0,Mbd - round 1,61.23,ETH,696.195884706786,24.67317772,7.74355073772014,19.866,4084370117.1875
2016,1145780.0,94.03,2563861.0,2682583.0,2878329.0,Alb - round 2,97.32,BDI,235.286205393908,19.16795921,45.8510198644704,12.388,742640014.648438
2016,6901621.571428572,77.29142857142858,19361869.0,6431655.0,5144567.0,Mbd - round 2,61.23,ETH,696.195884706786,24.67317772,7.74355073772014,19.866,4084370117.1875
2016,2177625.4782608696,71.79231887984547,7104280.0,838540.0,631806.0,Pzq+Alb,41.84,AGO,1807.95294072643,94.1061554,48.6279413330122,64.149,206509994.506836
2016,2041803.2608695652,67.76265014839481,7104280.0,39709.0,15839.0,Ivm+Alb,41.84,AGO,1807.95294072643,94.1061554,48.6279413330122,64.149,206509994.506836
2016,1656395.0,65.07992112192646,3687095.0,4372454.0,3589985.0,Dec+Alb,55.77241703834592,ZMB,1239.08527877713,55.87984467,33.2093941738338,42.438,966460021.972656
2016,503160.5,33.68,3747524.0,1662358.0,1194449.0,Pzq+Alb,86.9,ZWE,1407.41536437554,106.18969727,37.5291905738897,32.296,654250000.0
2016,587553.0,41.81,3747524.0,2456820.0,2062048.0,Dec+Alb,86.9,ZWE,1407.41536437554,106.18969727,37.5291905738897,32.296,654250000.0
2016,343409.0,42.68,6161017.0,1030042.0,641035.0,Dec+Alb,69.42,KEN,1554.12610314423,74.26567078,34.0884942632235,26.105,2188389892.57813
2016,1132733.0,42.68,6161017.0,2484520.0,556715.0,Pzq+Alb,69.42,KEN,1554.12610314423,74.26567078,34.0884942632235,26.105,2188389892.57813
2016,747694.5,48.36315544035024,6161017.0,3558941.0,3358062.0,Alb,69.42,KEN,1554.12610314423,74.26567078,34.0884942632235,26.105,2188389892.57813
2016,1447784.0,100.0,1267845.0,1197993.5,2497549.0,Ivm+Alb,88.29,GIN,711.996509782316,38.91920853,24.1498388471999,35.46,566979980.46875
2016,3460240.0,100.0,2736656.0,10484393.0,5038560.0,Mbd,100.0,ZAF,5651.20585165749,463.34463501,73.0514660605434,65.341,1180280029.29688
2016,1905981.0434782607,63.73298141694417,7104280.0,4036131.0,2340560.0,Alb,41.84,AGO,1807.95294072643,94.1061554,48.6279413330122,64.149,206509994.506836
2016,1212643.0,99.93,1784602.0,1744240.0,1676921.5,Ivm+Alb,94.745,SLE,838.631615328371,81.37689209,17.4849471744574,41.228,693210021.972656
2016,1284150.5,61.38996056096323,3687095.0,1129943.0,894125.0,Pzq+Alb,55.77241703834592,ZMB,1239.08527877713,55.87984467,33.2093941738338,42.438,966460021.972656
2016,234227.0,100.0,223470.0,359925.0,290098.8873222317,Ivm+Alb,55.01,GNB,679.665386626818,56.52604294,20.9889037650551,42.533,196820007.324219
2016,4499.0,3.02,310315.0,259792.0,58768.0,Pzq+Mbd,18.94,GAB,6677.07003901644,208.90524292,48.9116241513096,88.559,41619998.9318848
2016,1191345.0,99.93,1784602.0,1744240.0,1709830.0,Ivm+Alb,95.81,SLE,838.631615328371,81.37689209,17.4849471744574,41.228,693210021.972656
2016,235252.0,100.0,223470.0,24663.0,28644.0,Alb,55.01,GNB,679.665386626818,56.52604294,20.9889037650551,42.533,196820007.324219
2016,276120.5,37.12142857142857,4265729.0,91463.0,74412.0,Pzq+Alb,94.72500479988295,SEN,1266.43957151587,54.93520355,53.8806790444526,46.296,731159973.144531
2016,754631.0,100.0,549844.0,9601.0,7815.0,Alb,84.13785333141853,LBR,714.613063145659,68.4992981,19.0787826788986,50.254,819179992.675781
2016,702257.0,100.0,549844.0,808734.0,693275.5061728397,Ivm+Alb,84.13785333141853,LBR,714.613063145659,68.4992981,19.0787826788986,50.254,819179992.675781
2016,4013592.4,100.0,6076702.0,4030959.0,3855578.0,Ivm+Alb,90.6,CMR,1441.7201725688,51.2496109,41.6540121133768,55.179,756590026.855469
2016,85.0,27.858571428571423,4265729.0,2460263.0,2924893.0,Ivm+Alb,94.72500479988295,SEN,1266.43957151587,54.93520355,53.8806790444526,46.296,731159973.144531
2016,4007280.3,100.0,6076702.0,3250500.0,2642363.0,Pzq+Mbd,90.6,CMR,1441.7201725688,51.2496109,41.6540121133768,55.179,756590026.855469
2017,1770158.8260869565,59.70331268549352,7337214.0,2205310.0,1336343.0,Alb,38.7240443034645,AGO,2437.25971190821,112.85147095,49.8769829625562,64.839,223139999.389648
2017,102687.11111111112,20.59727721775196,426693.0,780253.0,674902.0,Alb - round 1,58.57185376840023,COG,2211.63309874797,52.68054199,20.1728786215665,66.459,106940002.441406
2017,3718893.0,86.25169540559301,7298757.0,493393.0400000001,445604.0,Alb - round 2,88.43315375481058,MOZ,470.93856305196,36.26471329,30.560328246432,35.455,1806089965.82031
2017,62773.55555555556,14.318638608875979,426693.0,84015.0,73953.0,Pzq+Alb,58.57185376840023,COG,2211.63309874797,52.68054199,20.1728786215665,66.459,106940002.441406
2017,22860.0,8.04,426693.0,32729.0,25459.0,Ivm+Alb,58.57185376840023,COG,2211.63309874797,52.68054199,20.1728786215665,66.459,106940002.441406
2017,3742257.6666666665,86.00226054079069,7298757.0,1688179.6019675576,1614095.0,Alb - round 1,88.43315375481058,MOZ,470.93856305196,36.26471329,30.560328246432,35.455,1806089965.82031
2017,1171701.0,90.11586269070118,1983586.0,950907.0,758157.0,Ivm+Alb,77.98124205353335,SLE,788.486867334833,45.5368042,18.3338581421542,41.636,541119995.117188
2017,167699.0,100.0,222859.0,91865.75816160915,50071.0,Alb,52.349999999999994,NAM,5143.96072323076,475.58203125,34.4301085125971,49.005,190449996.948242
2017,1213235.0,90.11586269070118,1983586.0,911470.0,788668.0,Alb,77.98124205353335,SLE,788.486867334833,45.5368042,18.3338581421542,41.636,541119995.117188
2017,4761900.5,100.0,4578495.0,2665339.0,2651681.0,Pzq+Alb,100.0,MLI,775.536492065709,29.23488998,41.2864018368594,41.572,1360060058.59375
2017,4592816.0,100.0,4578495.0,655975.0,793459.0,Ivm+Alb,100.0,MLI,775.536492065709,29.23488998,41.2864018368594,41.572,1360060058.59375
2017,4499.0,3.02,310315.0,132832.5,31310.5,Mbd - round 1,29.153822673617277,GAB,6921.73373135624,193.97592163,49.2033085922007,88.976,106349998.474121
2017,3765622.3333333335,85.75282567598835,7298757.0,578658.7676393026,746416.5,Pzq+Alb,88.43315375481058,MOZ,470.93856305196,36.26471329,30.560328246432,35.455,1806089965.82031
2017,3788987.0,85.50339081118602,7298757.0,560368.8450928684,7804994.0,Ivm+Alb,88.43315375481058,MOZ,470.93856305196,36.26471329,30.560328246432,35.455,1806089965.82031
2017,362656.0,54.04631088070049,6361105.0,1063495.0,1223581.0,Dec+Alb,71.21761077674398,KEN,1667.48447230835,66.80448151,34.4882040042741,26.562,2480219970.70313
2017,1461201.0,54.04631088070049,6361105.0,5543900.0,4512185.0,Alb,71.21761077674398,KEN,1667.48447230835,66.80448151,34.4882040042741,26.562,2480219970.70313
2017,1174485.5,88.41499999999999,2812891.0,2812891.0,2106919.0,Alb - round 2,99.97,BDI,236.694472592753,19.77140808,45.8212039832592,12.706,435820007.324219
2017,2174017.0,39.24,10870719.0,10484393.0,4865763.0,Mbd,44.76,ZAF,6618.33508255701,536.77722168,73.8356009676614,65.85,1014809997.55859
