Year,Population requiring PC for LF,Type of MDA,Number of IUs covered,Reported number of people treated,Programme (drug) coverage (%),National coverage (%),CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation,GDP_lag1,Sanitation_lag1,Urban_Pop_Pct,ODA_per_capita
2012,2600000.0,Not started,6.0,103724.0,20.24864145945035,50.39480810361761,COG,3732.32737320389,71.6878891,17.1843319776117,3396.16505817952,16.6267536896129,64.169,140130004.882813
2012,16166882.0,IVM + ALB,42.0,10373698.0,80.69632987479258,64.16634945439695,MLI,733.738935290444,28.26848984,32.8816854500786,789.06272549554,31.2702844442832,37.599,995580017.089844
2012,14464244.0,IVM + ALB,36.0,6052350.0,66.99025708957669,41.84352808207605,UGA,795.222867553127,55.14218903,18.9561823261431,835.620060555838,18.7450509527494,20.424,1642500000.0
2012,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,762.392047587088,36.26974869,14.4998960284454,783.989380490906,13.9893165783066,38.546,245080001.831055
2012,7270000.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,936.141444963822,37.49700546,10.904855366766,954.316872911808,10.7545445031211,22.142,475130004.882813
2012,14000000.0,No MDA,0.0,0.0,0.0,0.0,CIV,1546.9460184731,74.48454285,29.1096545103652,1596.62826565998,28.3316063644831,48.172,2908330078.125
2012,3600000.0,IVM + ALB,13.0,2217320.0,81.06704962912698,61.59222222222223,LBR,638.368751462083,50.35652542,16.9578913961146,568.087865520004,16.4501799867755,48.583,566710021.972656
2012,12467592.0,IVM + ALB,30.0,8926672.0,71.59900644807755,71.59900644807755,NER,528.510104469655,22.56604767,11.4210866098121,510.75956176268,10.9435748894921,16.212,891140014.648438
2012,1582496.0,IVM + ALB,33.0,116137.0,64.23257737915458,11.975895883895692,GNB,635.461653303881,37.72527695,15.9125580822648,719.539573498937,14.6859905747985,40.908,80279998.7792969
2012,6667687.0,IVM + ALB,14.0,5296185.0,79.43061814389307,79.43061814389307,SLE,904.840762004552,50.08378601,14.3035858013974,718.161680687537,13.560179661658,39.642,439739990.234375
2012,11925399.0,IVM + ALB,70.0,7649497.0,73.62268405341374,64.1445791457376,GHA,1543.77524235764,83.48946381,17.1069348843732,1507.43573198753,16.0404640405783,52.073,1799280029.29688
2012,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1490.31511351281,76.77297974,34.6899269606426,1531.43789372951,34.5313813628435,28.123,101610000.610352
2012,3300000.0,IVM + ALB,4.0,432450.0,77.66060993524242,13.104545454545455,CAF,544.395849142785,20.60425186,17.1121604556915,534.057281471636,17.504011935079,39.388,228020004.272461
2012,17091469.0,IVM + ALB,115.0,8385808.0,80.79568907650224,49.06429049486618,CMR,1449.09874362279,56.3600235,40.679527922419,1513.96056994878,40.4400396496545,52.769,597159973.144531
2012,49140000.0,Not started,182.0,10492227.0,100.17987701266964,80.9,COD,400.059901824342,13.62572193,18.7546676228376,364.714191777632,19.1224516966063,41.082,2846120117.1875
2012,3577000.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,688.68165957684,25.96233749,11.5365169297833,688.68165957684,11.3735399803252,36.372,135960006.713867
2012,3747913.0,IVM + ALB,13.0,656329.0,80.72440898396037,17.511852596364964,BEN,1071.52583567484,34.21852112,14.4517136045026,1059.41358915783,13.8991204082012,44.125,507880004.882813
2012,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,17308.5723924575,284.08352661,65.4060707706963,17198.2136668275,64.6283691531245,69.0,14449999.8092651
2013,8114652.0,IVM + ALB,13.0,732268.0,49.27633367518055,9.024022225475596,SEN,1379.83196553924,61.02893066,50.6907763152699,1326.83798848379,49.62215098708,45.019,994419982.910156
2013,3421741.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,1370.87885214659,67.89151001,32.9047720711466,1285.00536171512,32.5150753685583,24.794,3306840087.89063
2013,10237354.0,IVM + ALB,91.0,7859416.0,76.77194712618125,76.77194712618125,GHA,2294.025645187,104.81430817,18.1892648687887,1543.77524235764,17.1069348843732,52.748,1328170043.94531
2013,17091469.0,IVM + ALB,131.0,9338427.0,79.86914819317357,54.637942472937816,CMR,1575.92882118897,56.61405563,40.9206144735396,1449.09874362279,40.679527922419,53.373,751960021.972656
2013,1668680.0,IVM + ALB,33.0,264358.0,69.38566606648854,15.842342450320013,GNB,654.304534409417,46.01106644,17.1557987744749,635.461653303881,15.9125580822648,41.31,105620002.746582
2013,2600000.0,IVM + ALB,5.0,103724.0,92.81291384802606,3.989384615384616,COG,3697.41705884249,72.29035187,17.7552084286539,3732.32737320389,17.1843319776117,64.627,150970001.220703
2013,7270000.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,946.129583097771,39.97917175,11.0657151939012,936.141444963822,10.904855366766,22.248,459339996.337891
2013,6820160.0,IVM + ALB,14.0,5494161.0,80.55765553887298,80.55765553887298,SLE,1146.4163912665,81.8790741,15.067603703245,904.840762004552,14.3035858013974,40.036,449059997.558594
2013,6067135.0,IVM + ALB,24.0,0.0,0.0,0.0,GIN,748.455020824734,26.22439003,20.8963805793729,699.353377212197,19.8535692875928,34.545,467420013.427734
2013,1659558.0,IVM + ALB,0.0,0.0,0.0,61.4,SSD,1650.18943353528,27.0063858,8.78381166341978,,,18.415,1399300048.82813
2013,13113401.0,IVM + ALB,47.0,9368472.0,71.44196993594568,71.44196993594568,BFA,759.762065168498,42.40937042,19.4816080899317,731.470138867833,18.8675829272628,26.346,1045079956.05469
2013,17443064.0,IVM + ALB,5.0,1500714.0,70.02492634549539,8.60349993556178,CIV,1786.15862031324,71.52493286,29.894622861839,1546.9460184731,29.1096545103652,48.593,1273439941.40625
2013,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,5057.74787833163,142.88616943,44.8547922195447,5086.02740086376,43.5914724861148,62.002,285540008.544922
2013,114286356.0,IVM + ALB,181.0,22538959.0,73.6256832617279,19.72147838889885,NGA,2872.79083379398,100.81700897,37.3360752432271,2633.19734671361,36.4309333257504,46.118,2515659912.10938
2013,49140000.0,Not started,182.0,10492227.0,100.17987701266964,80.9,COD,431.191528160935,15.86667633,18.3953627320994,400.059901824342,18.7546676228376,41.627,2584000000.0
2013,12604890.0,IVM + ALB,30.0,8189778.0,69.12829724116595,64.97302237464983,NER,552.103334363117,24.43749619,11.8947265091648,528.510104469655,11.4210866098121,16.208,797299987.792969
2013,39900484.0,IVM + ALB,102.0,17114802.0,77.13403824549513,42.89372028670129,TZA,963.05712890625,43.09357452,22.0803159001061,861.969909667969,20.8937174720611,30.196,3433239990.23438
2013,17726780.0,IVM + ALB,94.0,11467739.0,84.98732979636297,64.69160783853583,MOZ,686.505672517351,41.17826843,25.1776607454077,685.685748199513,23.8737014232425,33.36,2312699951.17188
2013,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,826.543259457126,40.56192398,15.0199254601717,762.392047587088,14.4998960284454,39.061,226320007.324219
2013,14875650.0,IVM + ALB,45.0,7532845.0,66.79634569562603,50.63876200367715,UGA,818.285427416713,53.0015564,19.1662858984987,795.222867553127,18.9561823261431,20.958,1697089965.82031
2013,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,16304.0713196418,289.67935181,66.0469430159927,17308.5723924575,65.4060707706963,69.544,4630000.11444092
2013,17309000.0,IVM + ALB,45.0,12207072.0,82.05019006131849,70.52442082153793,MLI,758.475532598732,30.89883041,34.5171909966045,733.738935290444,32.8816854500786,38.398,1397520019.53125
2013,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1603.32797107303,81.4433136,34.802124546897,1490.31511351281,34.6899269606426,28.223,81230003.3569336
2013,3300000.0,IVM + ALB,0.0,0.0,0.0,0.0,CAF,364.36696260838,16.78926849,16.7250416362785,544.395849142785,17.1121604556915,39.663,202820007.324219
2013,3747913.0,IVM + ALB,25.0,1155182.0,105.41597617152992,30.822006807521944,BEN,1168.92699314206,34.83580017,15.0147440721455,1071.52583567484,14.4517136045026,44.642,660200012.207031
2013,3577000.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,688.68165957684,29.52669525,11.6362700513655,688.68165957684,11.5365169297833,36.979,81309997.5585938
2013,8780000.0,DEC + ALB,7.0,692310.0,83.14687708299556,7.885079726651481,ZMB,1820.71854827391,84.19036102,30.8570284614837,1710.05061343728,30.0534088180325,40.865,1145250000.0
2013,14989401.0,IVM + ALB,26.0,12443745.0,83.01695978378322,83.01695978378322,MWI,496.947368267313,39.87806702,29.6470619862229,558.46208832772,27.422603378864,15.966,1132550048.82813
2013,410000.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1382.5757842916,124.09713745,37.1493809462961,1210.79264672325,35.8167422474695,68.208,53750000.0
2013,30000000.0,IVM + ALB,33.0,1422298.0,74.19255559102697,4.740993333333334,ETH,484.039833104062,19.53577042,6.82389059062955,452.101031885754,6.51408999312917,18.575,3885540039.0625
2013,2938370.0,IVM + ALB,13.0,2445275.0,100.26348494720256,83.21875733825216,LBR,710.744570927863,48.74785614,17.4748084783238,638.368751462083,16.9578913961146,48.985,535929992.675781
2013,17784306.0,DEC + ALB,62.0,7892186.0,66.394214518252,44.37725036894889,MDG,515.301589361832,19.75903702,10.0796108080669,493.511162904211,9.57497722568056,33.878,499279998.779297
2013,6000000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,1362.30066802685,100.13693237,39.3197198966502,1238.60109002194,39.9294247255203,32.654,827539978.027344
2014,11650319.0,IVM + ALB,41.0,8202072.0,101.19851700192956,70.40212375300625,BFA,764.861675106225,38.37065506,20.0801867081172,759.762065168498,19.4816080899317,26.934,1123359985.35156
2014,8351297.0,IVM + ALB,6.0,662895.0,70.21768812688217,7.937629328713851,SEN,1398.89137601382,62.2051239,51.7558632183278,1379.83196553924,50.6907763152699,45.436,1108680053.71094
2014,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,5005.9997412707,130.74234009,46.1170299677134,5057.74787833163,44.8547922195447,62.731,235389999.389648
2014,3603390.0,DEC + ALB,0.0,0.0,0.0,0.0,KEN,1482.81566253497,73.19489288,33.2968469581464,1370.87885214659,32.9047720711466,25.221,2661030029.29688
2014,6067135.0,IVM + ALB,4.0,956726.0,83.4990993129643,15.768991459725225,GIN,765.146999389279,37.0862999,21.9585172286295,748.455020824734,20.8963805793729,34.836,563119995.117188
2014,10236777.0,IVM + ALB,28.0,7165277.0,87.49423036627222,69.99543899412872,NER,565.30989731175,24.89271736,12.369659574494,552.103334363117,11.8947265091648,16.219,917780029.296875
2014,2938370.0,IVM + ALB,0.0,0.0,0.0,0.0,LBR,706.714490064507,59.98974228,18.0004756381115,710.744570927863,17.4748084783238,49.397,749590026.855469
2014,18218250.0,IVM + ALB,104.0,13976842.0,97.1125487201037,76.71890549311816,MOZ,697.142680444123,43.08488846,26.498493533672,686.505672517351,25.1776607454077,33.878,2106010009.76563
2014,3767037.0,IVM + ALB,25.0,1273314.0,58.32868376425447,33.801473147197655,BEN,1204.39918700511,33.67948914,15.5894570732653,1168.92699314206,15.0147440721455,45.166,599320007.324219
2014,6000000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,1372.21278071456,114.44429779,38.7170871077261,1362.30066802685,39.3197198966502,32.504,760570007.324219
2014,17092155.0,IVM + ALB,13.0,1445937.0,93.79651108481754,8.45965298114837,MLI,797.154510755732,36.67969894,36.1762365300362,758.475532598732,34.5171909966045,39.196,1235839965.82031
2014,18349339.0,DEC + ALB,61.0,8784209.0,73.4193443668125,47.87207321201053,MDG,505.684922503435,23.07670021,10.5872296200375,515.301589361832,10.0796108080669,34.534,588119995.117188
2014,194850.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1489.67633417608,118.93055725,38.4812028048961,1382.5757842916,37.1493809462961,69.213,41380001.0681152
2014,7270000.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,982.527563074226,43.6758728,11.2377496545349,946.129583097771,11.0657151939012,22.372,391929992.675781
2014,14989401.0,IVM + ALB,26.0,10797082.0,79.82341397984595,20.98448792170369,MWI,529.5133440206,35.64556885,31.8630595655518,496.947368267313,29.6470619862229,16.132,931159973.144531
2014,119839648.0,IVM + ALB,354.0,42725649.0,75.70244601385767,35.652348544949,NGA,3088.72131316169,106.11964417,38.2655122285715,2872.79083379398,37.3360752432271,46.982,2478600097.65625
2014,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1615.71723662012,84.27106476,34.8674297281274,1603.32797107303,34.802124546897,28.338,74949996.9482422
2014,1668680.0,IVM + ALB,33.0,294761.0,73.83108279042273,17.66432149962845,GNB,652.022501029449,64.91837311,18.4161430412753,654.304534409417,17.1557987744749,41.715,110250000.0
2014,13976113.0,IVM + ALB,48.0,7633180.0,68.2451521201587,54.61590071574264,UGA,896.054795546394,51.04053879,19.3758464383761,818.285427416713,19.1662858984987,21.504,1633680053.71094
2014,27752292.0,DEC + ALB,107.0,21663918.0,103.70430260555176,78.06172549640225,TZA,1022.74841308594,39.47782898,23.2631070043176,963.05712890625,22.0803159001061,30.904,2650520019.53125
2014,2600000.0,IVM + ALB,5.0,104152.0,82.4228611223222,4.005846153846154,COG,3601.2365808718,71.47676086,18.3393599953142,3697.41705884249,17.7552084286539,65.085,106180000.305176
2014,15998796.0,IVM + ALB,132.0,10579526.0,92.5471211044708,66.12701355777023,CMR,1649.4433905949,61.80369186,41.16335571391,1575.92882118897,40.9206144735396,53.976,856119995.117188
2014,37012273.0,IVM + ALB,71.0,7673271.0,95.96331736960994,20.7316935115009,COD,458.004541775676,18.79024887,18.044594711176,431.191528160935,18.3953627320994,42.18,2400020019.53125
2014,12602196.0,IVM + ALB,93.0,8126475.0,80.6058135950234,64.48459458970484,GHA,1953.64513603117,78.03632355,19.2871057808726,2294.025645187,18.1892648687887,53.419,1123130004.88281
2014,3300000.0,IVM + ALB,4.0,242741.0,79.2468414351474,7.355787878787878,CAF,409.8504859647,18.02748299,16.3420826919898,364.36696260838,16.7250416362785,39.959,611000000.0
2014,87250.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,688.68165957684,31.54170799,11.7366811006634,688.68165957684,11.6362700513655,37.59,84190002.4414063
2014,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,855.585284856656,43.02396011,15.5497416677127,826.543259457126,15.0199254601717,39.579,210940002.441406
2014,8780000.0,DEC + ALB,0.0,0.0,0.0,0.0,ZMB,1707.48573136694,66.04714203,31.6512218258064,1820.71854827391,30.8570284614837,41.382,997729980.46875
2014,6820160.0,IVM + ALB,0.0,0.0,0.0,0.0,SLE,1140.92742266148,138.29064941,15.8525627970328,1146.4163912665,15.067603703245,40.432,914030029.296875
2014,1659558.0,IVM + ALB,0.0,0.0,0.0,61.4,SSD,1242.73450181032,27.0063858,9.81375490168788,1650.18943353528,8.78381166341978,18.626,1964119995.11719
2014,10994709.0,IVM + ALB,33.0,1475387.0,86.93838539723956,13.419063660529806,ETH,549.986577082588,21.90294838,7.1320081780504,484.039833104062,6.82389059062955,18.998,3583959960.9375
2014,17385022.0,IVM + ALB,33.0,5793572.0,77.79299706569563,33.325077184256656,CIV,1991.36539423404,79.31149292,30.6863860760485,1786.15862031324,29.894622861839,49.014,925039978.027344
2014,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,15548.6624656619,294.76089478,66.1151118654474,16304.0713196418,66.0469430159927,70.083,519999.980926514
2015,1659558.0,IVM + ALB,0.0,0.0,0.0,61.4,SSD,1080.14718624765,27.0063858,10.8939961029361,1242.73450181032,9.81375490168788,18.852,1674829956.05469
2015,3300000.0,IVM + ALB,0.0,0.0,0.0,0.0,CAF,366.322853938121,17.71483231,15.9631874719448,409.8504859647,16.3420826919898,40.277,486920013.427734
2015,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,9068.91003238645,229.11935425,66.1825226445462,15548.6624656619,66.1151118654474,70.616,7489999.77111816
2015,3918406.0,DEC + ALB,7.0,977783.0,54.32106652918572,24.95359082239053,KEN,1489.11959777284,71.3065033,33.6913972045979,1482.81566253497,33.2968469581464,25.658,2463560058.59375
2015,6976957.0,IVM + ALB,14.0,5398483.0,77.3758961105823,77.3758961105823,SLE,945.148168480629,114.16482544,16.6582854370073,1140.92742266148,15.8525627970328,40.829,946969970.703125
2015,8258869.0,IVM + ALB,50.0,4627752.0,56.03372568326244,56.03372568326244,SEN,1218.00613555438,54.20389557,52.8193806775429,1398.89137601382,51.7558632183278,45.862,869400024.414063
2015,69634.0,DEC + ALB,2.0,62548.0,48.59976795504698,30.678978659850078,ERI,688.68165957684,26.82466125,11.8379122916262,688.68165957684,11.7366811006634,38.206,93919998.1689453
2015,15923224.0,IVM + ALB,53.0,9713502.0,84.20259590303982,61.00210610615037,MLI,704.821646439506,29.7465477,37.8578119850329,797.154510755732,36.1762365300362,39.991,1201640014.64844
2015,14989401.0,IVM + ALB,26.0,10797082.0,79.82341397984595,20.98448792170369,MWI,539.605363240686,35.27587891,34.0704034895695,529.5133440206,31.8630595655518,16.313,1049800048.82813
2015,2787902.0,IVM + ALB,10.0,1696195.0,99.70040416342404,60.84127060420344,LBR,692.590082351257,70.18363953,18.535132543282,706.714490064507,18.0004756381115,49.82,1094459960.9375
2015,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1329.37048235986,60.86703491,35.8152661023519,1615.71723662012,34.8674297281274,28.47,65830001.8310547
2015,3898884.0,IVM + ALB,25.0,1631338.0,57.68326110570504,41.84115249389313,BEN,1002.41886882564,28.41767883,16.17540036159,1204.39918700511,15.5894570732653,45.695,436630004.882813
2015,188134.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1298.10946596396,84.50744629,39.8117886622739,1489.67633417608,38.4812028048961,70.174,49000000.0
2015,18813918.0,DEC + ALB,61.0,8800912.0,70.87604178998222,46.778730512166575,MDG,445.320069480568,22.81040573,11.0976984938148,505.684922503435,10.5872296200375,35.193,677510009.765625
2015,11636753.0,DEC + ALB,83.0,10737905.0,92.27568830340736,92.27578345952688,ZMB,1295.87788680068,57.92047501,32.4357104534936,1707.48573136694,31.6512218258064,41.907,797679992.675781
2015,10719606.0,IVM + ALB,36.0,7753388.0,89.4899627480458,72.32903895908115,UGA,862.934610355811,40.15630341,19.5845877472555,896.054795546394,19.3758464383761,22.06,1638160034.17969
2015,3181835.0,IVM + ALB,12.0,1285239.0,71.29528560964178,23.1,TCD,747.588448455507,35.03440857,11.4218789248527,982.527563074226,11.2377496545349,22.515,606469970.703125
2015,26962041.0,IVM + ALB,96.0,19715866.0,73.12453089141138,73.12453089141138,TZA,939.127319335938,32.90985107,24.4416443149061,1022.74841308594,23.2631070043176,31.617,2584709960.9375
2015,37012273.0,IVM + ALB,84.0,11288740.0,77.94073205770135,30.49999117860176,COD,467.9145805459,19.13417244,17.7022826880082,458.004541775676,18.044594711176,42.74,2599149902.34375
2015,984485.0,IVM + ALB,6.0,103778.0,81.92655046103322,10.541349030203609,COG,2439.35189403696,57.67850113,18.9369277755163,3601.2365808718,18.3393599953142,65.543,88800003.0517578
2015,11113047.0,IVM + ALB,57.0,3287346.0,88.06899252925635,29.580960109320152,ETH,621.845673808133,23.53430557,7.43845438341403,549.986577082588,7.1320081780504,19.428,3238889892.57813
2015,120103208.0,IVM + ALB,428.0,59765252.0,80.3497639449106,49.76157839181115,NGA,2585.73360671797,96.28328705,39.2193825451344,3088.72131316169,38.2655122285715,47.838,2431540039.0625
2015,1565479.0,IVM + ALB,15.0,116137.0,77.61923220873656,7.418623948325082,GNB,645.066837207039,52.38645935,19.6938380286064,652.022501029449,18.4161430412753,42.123,95089996.3378906
2015,2426930.0,IVM + ALB,29.0,1754833.0,72.30670023445258,72.30670023445258,GHA,1721.69964380717,77.74266815,20.40010793503,1953.64513603117,19.2871057808726,54.086,1770479980.46875
2015,18218250.0,IVM + ALB,0.0,0.0,0.0,0.0,MOZ,610.563774706589,39.91206741,27.8360509112133,697.142680444123,26.498493533672,34.4,1819119995.11719
2015,12090000.0,IVM + ALB,0.0,0.0,0.0,0.0,AGO,3213.90261080059,107.64356232,47.3744826098829,5005.9997412707,46.1170299677134,63.446,380059997.558594
2015,10886864.0,IVM + ALB,23.0,7055384.0,90.99343038685,64.80639420130535,NER,485.662574175279,25.72568893,12.8471159354794,565.30989731175,12.369659574494,16.247,869520019.53125
2015,7161619.0,IVM + ALB,9.0,1475362.0,81.43028242475756,20.60095629214567,GIN,747.356966759448,43.94221497,23.0429536885135,765.146999389279,21.9585172286295,35.141,539400024.414063
2015,7466576.0,DEC + ALB,0.0,0.0,0.0,0.0,ZWE,1386.42284717709,105.09803009,38.1206481520606,1372.21278071456,38.7170871077261,32.385,788289978.027344
2015,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,751.052405084336,37.41205215,16.0892338025687,855.585284856656,15.5497416677127,40.1,199470001.220703
2015,17848457.0,IVM + ALB,33.0,5900569.0,82.78838341243538,33.05926669179302,CIV,1814.71855088017,62.51667023,31.4875187108368,1991.36539423404,30.6863860760485,49.444,651770019.53125
2015,6713705.0,IVM + ALB,30.0,5393933.0,80.34212107919546,80.34212107919546,BFA,630.124750752312,32.44025803,20.6627379954545,764.861675106225,20.0801867081172,27.53,998390014.648438
2015,16968062.0,IVM + ALB,137.0,11021942.0,88.96748181875932,64.9569880166633,CMR,1415.00009710569,50.31904221,41.4078037782764,1649.4433905949,41.16335571391,54.578,664159973.144531
2016,16756532.0,IVM + ALB,61.0,12245009.0,73.07603387144786,73.07603387144786,CIV,1862.59597081287,66.39353943,32.2972577718512,1814.71855088017,31.4875187108368,49.881,615780029.296875
2016,5396337.0,IVM + ALB,3.0,46196.0,39.263615965186645,0.8560621769915406,AGO,1807.95294072643,94.1061554,48.6279413330122,3213.90261080059,47.3744826098829,64.149,206509994.506836
2016,16417829.0,DEC + ALB,57.0,14040632.0,85.52063735101638,85.52063735101638,TZA,953.0107421875,36.26340103,25.6150210066189,939.127319335938,24.4416443149061,32.333,2317889892.57813
2016,2990390.0,IVM + ALB,25.0,1686564.0,56.39946629035008,56.39946629035008,BEN,1010.53389609187,29.34768677,16.7724928532971,1002.41886882564,16.17540036159,46.229,500760009.765625
2016,10886864.0,IVM + ALB,0.0,0.0,0.0,0.0,NER,502.706475406446,22.42886543,13.3269745796459,485.662574175279,12.8471159354794,16.29,952479980.46875
2016,18863123.0,DEC + ALB,61.0,8299638.0,66.75511971766018,43.99927838036151,MDG,453.970714522463,24.77560616,11.6111708642625,445.320069480568,11.0976984938148,35.856,621580017.089844
2016,188134.0,DEC + ALB,7.0,144527.0,71.86322185427171,71.86322185427171,STP,1434.87018050521,109.2252121,41.1410220675291,1298.10946596396,39.8117886622739,71.092,47040000.9155273
2016,38738084.0,IVM + ALB,115.0,16066055.0,79.11672725564387,41.47354061186918,COD,442.310472110228,19.91032028,17.3684019576228,467.9145805459,17.7022826880082,43.307,2102260009.76563
2016,14989401.0,IVM + ALB,26.0,10797082.0,79.82341397984595,20.98448792170369,MWI,450.506105510719,34.32816696,36.2684898041781,539.605363240686,34.0704034895695,16.506,1241609985.35156
2016,69634.0,DEC + ALB,1.0,21363.0,48.59976795504698,30.678978659850078,ERI,688.68165957684,23.64590836,11.9399656246299,688.68165957684,11.8379122916262,38.827,66819999.6948242
2016,123312522.0,IVM + ALB,443.0,66581876.0,67.29656892683138,53.99441591179199,NGA,2070.4127339595,78.23602295,40.1973273390898,2585.73360671797,39.2193825451344,48.683,2498189941.40625
2016,20180229.0,IVM + ALB,113.0,14915255.0,73.9102365984053,73.9102365984053,MOZ,441.489734819071,31.38208961,29.1901697914073,610.563774706589,27.8360509112133,34.926,1533770019.53125
2016,3300000.0,IVM + ALB,4.0,517336.0,48.96154424924074,15.676848484848485,CAF,387.176203444318,20.25914001,15.5882420568199,366.322853938121,15.9631874719448,40.618,506760009.765625
2016,7677570.0,DEC + ALB,39.0,6037700.0,78.6407678471183,78.6407678471183,ZWE,1407.41536437554,106.18969727,37.5291905738897,1386.42284717709,38.1206481520606,32.296,654250000.0
2016,420000.0,IVM + ALB,15.0,0.0,0.0,0.0,GNQ,7453.19797948517,229.76306152,66.2485417470801,9068.91003238645,66.1825226445462,71.138,6920000.07629395
2016,1191720.0,IVM + ALB,7.0,329660.0,67.17142857142858,27.66253818010942,TGO,772.581787093976,51.94157028,16.6392024008154,751.052405084336,16.0892338025687,40.628,168250000.0
2016,18343000.0,IVM + ALB,59.0,12693257.0,75.74995442144778,69.19946028457721,MLI,730.85493818079,28.3053112,39.5613789309833,704.821646439506,37.8578119850329,40.783,1205119995.11719
2016,6909507.0,IVM + ALB,21.0,4991601.0,72.24250586908734,72.24250586908734,UGA,752.696571725656,39.13254166,19.7922384779092,862.934610355811,19.5845877472555,22.624,1762599975.58594
2016,5752504.0,IVM + ALB,47.0,2597923.0,76.05497198500285,45.161602669029,ETH,696.195884706786,24.67317772,7.74355073772014,621.845673808133,7.43845438341403,19.866,4084370117.1875
2016,7138404.0,IVM + ALB,14.0,5592547.0,78.34450109576314,78.34450109576314,SLE,838.631615328371,81.37689209,17.4849471744574,945.148168480629,16.6582854370073,41.228,693210021.972656
2016,8582194.0,IVM + ALB,31.0,5485410.0,63.91617341672771,63.91617341672771,BFA,663.742364842886,39.64500427,21.2290233625521,630.124750752312,20.6627379954545,28.134,1029479980.46875
2016,514110.0,DEC + ALB,0.0,0.0,0.0,0.0,COM,1365.48403444497,63.14864731,35.8348906522207,1329.37048235986,35.8152661023519,28.619,53740001.6784668
2016,1706362.0,IVM + ALB,84.0,837517.0,72.46392235140006,48.9,GNB,679.665386626818,56.52604294,20.9889037650551,645.066837207039,19.6938380286064,42.533,196820007.324219
2016,3181835.0,IVM + ALB,13.0,1636687.0,73.80506055923098,51.43846239669876,TCD,668.078636142918,33.10380936,11.6187911506186,747.588448455507,11.4218789248527,22.677,624460021.972656
2016,962668.0,IVM + ALB,6.0,111748.0,20.24864145945035,11.608155667374422,COG,2093.10728558843,54.67388153,19.5480531851066,2439.35189403696,18.9369277755163,66.001,86959999.0844727
2016,7161619.0,IVM + ALB,24.0,5635966.0,78.69681422594527,78.69681422594527,GIN,711.996509782316,38.91920853,24.1498388471999,747.356966759448,23.0429536885135,35.46,566979980.46875
2016,11298337.0,DEC + ALB,85.0,10404448.0,92.08831352791124,92.08831352791124,ZMB,1239.08527877713,55.87984467,33.2093941738338,1295.87788680068,32.4357104534936,42.438,966460021.972656
2016,1790480.0,IVM + ALB,22.0,1319165.0,73.67661185827265,73.67661185827265,GHA,1913.18673253576,64.43041229,21.5279300969224,1721.69964380717,20.40010793503,54.749,1318650024.41406
2016,1659558.0,IVM + ALB,0.0,0.0,0.0,61.4,SSD,1080.14718624765,27.0063858,12.0258100542095,1080.14718624765,10.8939961029361,19.092,1587030029.29688
2016,3678724.0,DEC + ALB,23.0,2209274.0,60.05544313734871,60.05544313734871,KEN,1554.12610314423,74.26567078,34.0884942632235,1489.11959777284,33.6913972045979,26.105,2188389892.57813
2016,8533698.0,IVM + ALB,50.0,6089986.0,71.36397374268459,71.36397374268459,SEN,1266.43957151587,54.93520355,53.8806790444526,1218.00613555438,52.8193806775429,46.296,731159973.144531
2016,16968062.0,IVM + ALB,135.0,11999954.0,80.74304611306869,70.72082834209351,CMR,1441.7201725688,51.2496109,41.6540121133768,1415.00009710569,41.4078037782764,55.179,756590026.855469
2016,2713821.0,IVM + ALB,13.0,2005547.0,73.90122635206964,73.90122635206964,LBR,714.613063145659,68.4992981,19.0787826788986,692.590082351257,18.535132543282,50.254,819179992.675781
