,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
123,Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,296.426687526334,327.500984314444,350.147276634294,386.691123931778,444.199067529081,525.797325120926,612.252648550727,731.692295125426,866.283999789749,875.748936193569,952.274616324008,1088.98152823081,1192.80263041673,1305.6600972686,1431.56396469993,1547.32010444393,1675.19555711109,1826.35391688754,2036.67377566578,2225.87705485686,2081.73914242939,2167.40324198499,2325.03050040841,2429.74853452838
124,Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,845.367556128631,718.833757321332,810.108949976176,1020.50050169828,1083.26858963731,1161.78372745312,1123.19268258743,1352.57829954167,1410.62249506033,1316.62734623652,1522.10110213175,1771.12894481248,1843.55346948038,1772.08706898092,1736.7053011433,1639.85274301496,1742.66812442095,1853.0511299437,1912.73798131035,1750.99750920482,1769.43211760217,2253.82500103057,2075.90844085067,2106.76000405677
125,St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,9319.65545093525,10022.5919235637,10453.6587064313,10175.6295449989,10944.6183741768,11783.7867154145,13837.8495311219,14757.9579751035,16604.9448615905,16503.4119292794,16622.9457908577,17832.4572919975,17532.0559008608,18580.1301949935,20219.3954237956,20328.8003530109,21387.5415511103,22464.9899633959,22901.3816403197,23595.4923231291,18859.0190361046,18361.1449697886,21011.5744209816,22573.6724791004
126,"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,12257.0206622345,11561.2071745115,13165.08362497,14672.8057539465,16496.1316167114,19402.5026259549,21743.4774514254,24086.4104391677,21350.427979823,19143.8516053025,23079.2601257735,25097.595426845,25459.1689000965,27179.5170146052,29252.9312377352,28737.4391706499,29280.4403170048,31600.7358741365,33447.1562836166,31902.4169048194,31721.2989141857,35125.5224984723,32394.6833725203,33121.3712885508
127,Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,19296.3471698729,17374.2318664227,18512.7523035862,22690.655175144,27552.2827399787,36122.6142741227,42946.6374104066,45709.4132876371,55585.1889344442,37907.1001320042,39212.2726673435,49169.6063983139,52155.2225460479,49651.0439709448,44368.781373043,29882.2126867068,27323.6890643847,29047.6535822842,32067.9623689512,31707.8737464917,25236.0755520534,34043.542153557,40077.238047746,33729.7985494456
128,Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,4286.86453280356,4121.55299445651,3661.55201517345,3690.37198578833,4151.88036848965,4958.19476759044,5713.84017374526,6667.54488816401,7617.5533478192,6979.94806706969,8634.47712876863,9973.99471449255,9826.01988585737,9978.51358110554,9914.63937046348,8337.14599402852,8011.61015629879,8843.08534628217,8504.73822009603,8305.98946791718,6940.27896334688,7996.40776122081,9129.46662678089,10180.7055245454
129,Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,318.749852236965,320.316005439568,313.350817148131,355.097216151461,409.296298284117,466.061506997741,579.391947440719,697.323013673925,885.747376088762,935.03237283283,1125.91610151261,1361.54704394913,1563.5650771337,1812.51774424651,1981.03910900473,2121.01339097363,2303.22156035363,2432.43059478511,2545.1075420815,2589.32081035237,2583.77730696131,2526.05105018529,2046.40440255621,2066.94979776957
130,Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,3986.83513941026,4009.55929751102,4290.85283803266,4437.71588507526,4600.68371412993,4602.19804637945,4635.2514117486,5125.25809960149,5912.04532820842,7090.85493856621,7625.81051551165,7834.96257108993,8406.98405608118,8162.37929361396,7577.6413302369,7714.1099998804,8089.012088155,8608.21084982387,9174.53666204759,8905.88005497437,5561.19166950397,4045.37391066234,3654.35845534878,3654.35845534878
131,Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,298.485340578945,300.463828598983,299.536445539621,239.779556677091,284.140223992458,287.487333441381,320.55808618515,374.211308104278,451.713856283285,448.386367025545,492.252808033724,568.087865520004,638.368751462083,710.744570927863,706.714490064507,692.590082351257,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,771.887142089677
132,Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,13906.1407818125,9551.05403869755,11600.9068649472,7593.8391525702,14975.8902795144,11951.7134126011,8926.42074591474,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6172.81246940233
133,St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,5879.56191426207,5570.45247098106,5567.89428424719,6058.60622059326,6494.60034867886,6863.43641919345,7611.17856675319,7964.38211480117,8516.96075488787,8250.52180732734,8673.68720340529,9128.99442011613,9260.30006551714,9576.23463377087,10044.8218377677,10334.9225558425,10638.1901982143,11333.1963940441,11642.7403185172,11794.2056521711,8411.19941821204,10459.1321248092,13103.7621654634,13554.6651875402
134,Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,4472.56198128317,4326.54800510521,3839.09899910136,3862.06311727292,4385.8228776811,5229.8239926535,6047.65689952018,7035.72399848062,8077.94075948397,7495.04042902379,9183.19767723313,10333.742702415,10344.625186318,10491.0812576738,10583.1936198566,8759.80639725635,8461.78546877733,9311.41109369302,9034.70781075096,8830.90045629058,7444.66073393848,8596.3558852242,9714.93628741263,10796.8623721014
135,Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,332.760035513826,313.199360647216,334.142875511539,369.077756082546,413.928889618364,476.414723125529,538.361298432206,631.726432121221,756.409553432228,731.962713694542,808.168179758183,900.510012779307,920.356744208064,978.737310473627,1028.07776350662,964.449793360221,958.174398065087,1024.16282643038,1065.22658037951,1097.76355049254,1081.79748199294,1153.75092851568,1265.52540549785,1306.23478492715
136,Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,317.586553973794,292.091682554271,312.02868416744,338.280060678198,384.208003278207,445.817806425398,503.102893955903,595.01309887914,695.768549201921,673.128726341786,720.040587689248,759.603634175631,699.373833339976,703.228181224633,734.426583108791,705.461511003203,633.70146846597,645.984738347678,654.345171301587,676.709800653852,651.453378446489,680.052723595916,763.322724840016,900.963258115436
137,Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,143249.227302093,126024.714567466,141089.812849014,158066.369379163,148842.035144342,172823.607794648,178735.153020908,167187.15730982,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,196783.729414593,186400.23376784,186400.23376784
138,Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,846.460813304966,803.544026627385,834.936014905338,946.382255128072,1028.62068132555,1207.21994764165,1389.50625583936,1578.63451125392,1973.58476901287,2026.65939950702,2808.36779237408,3224.95736331928,3327.77612404326,3740.61589348326,3971.91913148166,4060.13139670248,4149.76105454457,4401.05567045499,4360.58473469252,4082.69404871533,3846.17449566736,3999.33764677637,3342.71989646203,3827.96495637489
139,Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,557.8144293004,552.570371841834,571.963511657848,636.907411775998,719.260394131015,813.930174048513,936.479121752834,1125.94158264403,1224.05482773831,1254.57756949057,1484.05182543658,1628.26623605524,1692.33125256858,1761.33745303126,1872.37394400472,1841.84526127088,1891.00255065343,2017.256137593,2076.456710545,2152.16187917576,2057.14629082262,2300.761243364,2423.84146733947,2415.59854513004
140,Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,1162.75663874146,1146.54808805581,1150.99187863541,1268.97683722015,1466.6203016094,1707.02059798912,1980.79743730656,2398.01440289223,2806.73796014751,2773.76158750498,3325.85341042473,3862.68305712244,4048.47846033861,4236.63227165432,4373.15629137736,4187.84406931518,4176.46750468353,4507.72590697511,4738.20340339937,4791.42088334726,4585.37575872202,5345.67919342272,5551.33514593968,5658.54749596439
141,Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,442.779545779081,412.677473676821,388.92334985135,583.270036200288,766.685820928242,861.381496414995,925.467485502842,861.188420899563,898.482517882593,878.847950537772,1119.47557793042,1280.73390931581,1217.93071228944,1151.03735837227,1173.5377928819,1121.19851342518,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582577421982,1066.58645143823,1029.99553333827,916.282979328622
142,Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,1670.88947753602,1714.59831358618,1805.11773407746,2043.33260370564,2440.0621053477,2924.78065020395,3506.87979791598,4388.24202883372,5420.88487398449,5204.53304111396,6225.20436553873,7540.26925442879,8005.48648466589,8562.31597870335,8829.32167411182,8228.5219032545,8192.82724280848,9032.31848043335,9850.36115121356,9991.40401633086,9734.68959265357,11597.4855569831,12082.0001033778,12184.2070837954
143,Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14294.7178607152,15655.3513307327,16473.5678231709,14300.2553666736,14981.6208126311,16884.7100319318,19368.5391045353,19727.7607453736,20541.824988603,23934.728489916,25085.784063499,27786.0057829276
144,Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116786.511654677,112726.439672814,116905.370396853,133711.794435985,125006.021815486,128678.189942826
145,Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,3278.17896440803,3504.61829462397,4003.60935783538,4914.57992829302,6109.73265186817,7283.78738127622,9211.7374468148,13370.9789452508,15677.6080864506,11996.0322729773,11188.4191700977,12902.574053337,13329.3499931271,14484.4715282132,15185.814581236,13321.9753140616,13838.5266823272,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354,20262.8433862451,20229.4613617326,22502.8429938094
146,"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,15731.9868750281,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40351.0035623363,52591.8035225196,67041.2823092952,76051.6312325843,87069.767003344,88310.8119567344,70070.2918001631,69074.0363049212,77704.9215312666,83761.8171798142,81967.699172769,36976.2561071429,45376.314586156,36909.9564090312,67476.5290813306
147,St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20930.5821177758,20833.311607929834,20736.041098083868,20638.7705882379,20317.6294632881,19996.488338338302,19675.3472133885,19354.206088438703,19033.0649634889,20350.7213080106,21668.3776525323,21668.3776525323,21668.3776525323
148,Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,1499.107421875,1506.24523925781,1596.02062988281,1941.87255859375,2183.55541992188,2242.98828125,2438.12646484375,2755.5859375,3183.20043945313,3119.58862304688,3067.9853515625,3301.98876953125,3164.17724609375,3379.7431640625,3435.40698242188,3146.24780273438,3140.85546875,3296.52661132813,3501.69799804688,3508.09765625,3268.0302734375,3785.93627929688,3455.39624023438,3771.4462890625
149,Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,81789.0206522549,82402.7809570189,90051.4459877468,111110.451312249,125160.228087598,130538.742587117,143083.461107202,184558.556593338,204263.797114294,169150.267344616,161853.920622244,179363.984221513,165444.651378771,184940.663804718,195693.570738894,170437.101188261,173604.753555915,170663.375247872,188298.315668437,193746.785647412,176891.886538492,223823.363960226,226052.001905201,256580.515122745
150,Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,440.538683980372,507.404076252819,570.799866188293,682.319095965299,897.178494749468,1034.39197746993,1183.02481442894,1531.21618590748,2110.55305353857,1898.43975710988,2436.79935102421,2941.36224066021,3044.8084324815,3321.04397795719,3289.95758568777,2749.55137054338,2847.08794770479,3453.26727720294,4156.44981956646,4405.33418162155,4375.7788930524,5274.60582195352,5738.42473515618,6729.41286813969
151,Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,490.206238571448,497.242514792961,506.159368687808
152,Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,6757.43280929292,6734.03165601895,7173.59601844692,7424.520410971,7461.29703686309,8236.08177944126,8939.07416571472,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0091545343,12530.3602359683
153,Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,3112.37412193799,3028.86353301732,2944.47313511223,3206.88593622116,3697.37167350412,4335.68487753999,4977.18911142521,5749.01574596503,7011.10363519529,6161.91280951066,7103.44175223725,8379.04712965393,8823.39627549638,8500.60091633852,8372.74262763338,7228.30889534971,7156.79613508213,7340.26873932877,7732.44296580288,7590.75451796732,6650.85368826242,7801.40393400528,8986.09895923688,8499.84306394222
154,Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,7524.02713693678,7952.7647961764,7983.03398483743,7434.0746485155,7849.66759649565,8671.75891885163,9512.63575346699,10134.3327138119,10523.7685403244,8423.56933214711,9728.80078377082,10664.4944032313,10744.1335242686,11216.8008505428,11391.3773497683,10021.2386118827,9097.92397674769,9649.27816772402,10084.7937562021,10369.5553568761,8841.27075003163,10314.0506741437,11385.4070757929,13790.0243428344
155,Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2264.79114897645,2394.34501105178,2566.06708799222,2539.3307383954,2566.08291015814,2658.65217893885,2754.26988767503,2892.28403958874,2817.60522775322,2906.63026970914,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6258.61193705127,6322.82855503156,6678.34239060448
156,Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1236.4254560356,1221.81919160791,1226.22247879312,1353.77755628539,1566.72610202175,1825.52911737642,2121.94174849257,2573.08721674157,3015.08154902374,2984.35382585037,3590.83653455468,4182.81321400152,4398.51781287514,4610.54219718134,4763.02572364617,4565.92744572992,4566.49285052469,4939.46308269855,5202.51034300538,5267.9276273194,5049.55823705701,5906.22674978763,6137.8170764372,6254.08764955685
157,North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,1861.89899780644,1823.02267682636,1989.13537265159,2445.36286400013,2818.5814561242,3120.98401394233,3440.4411057968,4204.11328760452,5026.4202989873,4799.78722768888,4833.36586759968,5416.86672931659,5049.8265386157,5626.26115664893,5925.38592218015,5262.68671928674,5598.48622617967,5955.2973863451,6713.98925398989,6718.85826635458,6659.59651070776,7620.80296977508,7606.2375253797,8624.29360948531
158,Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,256.199554978241,291.159497911347,318.042432039222,371.627016389759,416.278344366266,461.457920288884,493.628706470251,564.157958339126,658.493183322369,662.883388148082,670.369098976461,789.06272549554,733.738935290444,758.475532598732,797.154510755732,704.821646439506,730.85493818079,775.536492065709,835.086710561793,820.197390833912,804.343956745857,862.467400106111,813.965034073188,869.270234286992
159,Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,10348.4865480967,10357.7040358668,11251.2060862043,13593.974199672,15212.1267402818,15831.3440511034,16653.607176998,19444.1875016088,22315.3198630182,21176.3112406361,21946.6069676515,23516.9691249323,22878.313086001,25346.5236450477,27356.6080303021,25481.8977555627,26409.6285858968,30259.3952629768,33332.1905601302,32412.2697818499,31796.8213417258,38027.3801730893,36142.2058531852,40395.7692064458
160,Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,196.619580625284,141.525660705722,146.598390364449,224.292688912409,224.508811413327,252.685193060728,303.495087119254,419.375780725042,658.442487229705,758.442935789255,1010.53417343401,1213.62898703376,1202.6658960055,1199.09561597055,1293.00042298704,1166.73305546288,1229.19713515893,1272.82241830603,1298.21310320785,1425.98954211903,1490.21683548367,1242.72134419599,1158.05005034332,1233.19666209269
161,Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,1647.90580225671,1636.04338864997,1549.3508174048,1668.03909053501,1938.07729335777,2223.35002565662,2553.99417126231,3075.06061242127,3723.89508216659,3551.66107682022,4040.01754603376,4649.16166856547,4906.91313645694,4458.35527673203,4312.21641273822,3803.87110555447,3830.71300891916,3768.7597495354,3682.71025533449,3594.10876400589,3175.61706654976,3653.70376970852,4030.08692997644,3797.10418034163
162,Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.06511911987,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.67887307803,5976.39414454596,7367.75190910882,6727.10776676969,6688.40259641346,7328.78943085498,6586.39970256684,7188.86361611271,7387.87296917548,6517.19267514764,7033.43962398373,7803.35824465203,8850.3749248372,8909.6538759126,7677.37132106817,9465.96153027794,10093.4387007266,12221.4775546967
163,Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,476.02755082717,524.453483552485,570.249213248399,643.168068921658,794.154552001815,994.90010913241,1329.89179579053,1627.68787743359,2127.42678594737,1703.32756790019,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902
164,Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,19227.8894246608,19227.8894246608,19227.8894246608,18938.8728389967,18924.5831899653,17015.7487891715,16314.5578590027,15914.2193040498,16430.4461942257,14369.6339810212,14771.4037455399,13598.7166094613,14013.6003306158,14632.8518897608,15945.417608954,17665.1007493109,24225.474169342,31225.6049960968,26509.3628379893,24496.6652122421,18220.8382427201,19455.50139424,23785.754590043,23785.754590043
165,Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,327.12623979157,304.792138621913,313.886661721198,339.488737800648,400.056973161545,436.773856167384,457.487647833183,507.874923914304,592.159111184122,547.697144193651,496.185839392659,618.17649286789,685.685748199513,686.505672517351,697.142680444123,610.563774706589,441.489734819071,470.93856305196,517.507260258101,519.09255091362,462.433876479921,509.907829475551,578.251663751351,622.985619320596
166,Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,680.911061879778,651.817840199777,648.879643934862,732.017820812675,823.554457141893,998.96583416747,1300.60367988659,1405.15016203368,1635.5630623124,1435.43010811893,1659.96369705455,1931.19975525465,1859.11733247641,1934.24103064714,1713.00865264234,1554.94897871782,1565.76575722696,1615.00401327323,1722.93528854073,1767.072710621,1795.76459566714,1947.78918383313,1960.35240077424,2120.82320358953
167,Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,3981.98343249582,3908.55694927435,4073.06053055903,4858.26575549747,5460.60800184198,5354.02974260642,5695.97525509869,6574.6635764099,8030.05228087539,7318.12640972422,8000.37643182154,9197.04299089459,9291.23627601053,9764.64413060045,10366.3550754936,9507.87133656424,9965.72531085228,10841.6847754844,11643.4605962124,11403.2527870674,9011.04288445023,9068.97300226707,10239.7970461095,11613.0441587588
168,Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.203173686705,580.889816066776,602.507478176106,617.447520802454,604.269751184515,602.343619809252
169,Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1116425938,11748.0919307944,11379.0861000632
170,North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,35151.3741865271,35831.4544724133,36652.0031278509,38395.5452969729,40788.4830356565,43368.5717044575,45741.25142685,47727.7733811193,48398.372260079,46581.4123313324,48553.0160737571,50289.1719473757,51881.4589732398,53341.4164237547,54877.6040655634,55702.089462785,56618.0479576143,58796.5168500385,61512.7212012788,63634.786103642,62271.1969150653,69382.1728474769,75686.4898291323,79640.4296229555
171,Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2156.67590512714,1915.58926594875,1772.07565537493,2569.24739317883,3403.15496192955,3685.77299991587,4017.1834716928,4379.04313682732,4204.78555422749,4302.91374148376,5418.21633365814,5834.7917675794,5942.64680978673,5346.62131149967,5378.32326241205,4774.10650865775,4395.68776162376,5143.96072323076,5308.60813408705,4731.9210318831,3878.58982993966,4412.8355693052,4349.04532248966,4168.28521087347
172,New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,15329.7297200058,14482.3606263602,16104.5520406819,20768.1061488848,24475.6488547037,25528.2918353444,28193.2537573387,35177.6535261448,35723.9033194947,33836.494080472,35798.9084757829,38835.9401851385,35559.5672006157,36671.1566752621,37816.9558599295,30858.7237060533,30782.8544433514,32354.7102832901,34902.8968780031,33411.3358835672,33270.330597637,35311.5543551452,33516.363085906,33516.363085906
173,Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,194.771959898935,205.417936120931,225.294391147438,265.225363452469,283.468281798296,318.643121918273,333.345078419447,387.168065883301,475.044955398162,461.131533961487,474.425692340831,510.75956176268,528.510104469655,552.103334363117,565.30989731175,485.662574175279,502.706475406446,521.804130023434,578.568035680892,561.691304349698,579.512495758236,608.722439593808,609.745147574878,642.937917863471
174,Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,547.318298903379,566.428231812933,712.164852077686,763.388745367223,962.48104194733,1211.37703504386,1599.53891556365,1815.52697545827,2154.10543545364,1820.48633854782,2202.25672957344,2418.41316975875,2633.19734671361,2872.79083379398,3088.72131316169,2585.73360671797,2070.4127339595,1876.34027111773,2057.87944554011,2265.15520863056,2019.65706326224,2017.27486481527,2139.37478476974,1596.63696129001
175,Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1017.3124434882,1051.874235891,1014.3339042591,1021.35216668794,1098.62118662335,1183.30217305152,1248.17675959909,1350.38954614622,1523.68088982295,1467.08019633408,1526.56185349171,1679.71034177231,1784.69212752824,1835.43436443315,1958.36966453366,2074.45446460028,2131.68828465802,2182.61875100395,2035.16750115975,1958.62132892996,1931.61515811642,2128.60980633198,2325.16737851871,2612.87066241288
176,Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,26225.1697734149,26955.7128032278,29446.5330872868,35896.7504630706,40611.3414353091,42165.396168388,45123.5432406426,52100.7996285947,58246.7026905874,53172.0261581418,51305.7338533973,54701.7728030611,50473.9442002689,52602.2860520766,53457.2234864322,45793.8135434697,46808.5291492503,49513.6817346384,53955.0770024266,53554.9007491475,53467.9277413737,60141.9880911492,59123.318556487,64572.0059558854
177,Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,38178.2368777076,38601.897639231,43170.557174499,50250.3298214345,57768.6980958462,67047.1704558264,74434.4996835671,85502.2677087731,97503.5407803783,80347.5700665184,88163.2085931423,101221.813476644,102175.919298374,103553.840134417,97666.6951838749,74809.9658049898,70867.3609970749,76131.8384032764,82792.8427113304,76430.5889473338,68340.0181033702,93072.8925119571,108798.451165901,87925.0944188399
178,Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,223.830289183078,240.795114544664,238.89140296106,246.429706587633,279.587750044428,309.024168339372,340.431796437968,385.449767660642,464.817391891529,473.078751198621,585.278491984574,785.518656222132,788.202937148377,803.269595420477,821.455224911731,875.543635474862,877.256454696737,1034.28374906846,1179.19843190389,1203.14294706401,1154.21517578318,1252.75076731986,1385.91066275016,1377.62603571292
179,Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2648.60152860938,2232.30874026726,2084.64824520971,2463.28259078079,3040.51349889,2992.40382776926,2910.14145794684,2272.15291307045,3756.84531228766,4410.56764668962,4735.92000502092,6480.90451339597,9817.36872216004,8974.51886874433,9193.09784447237,7703.43149943923,8724.30700255019,9613.41209082575,11408.6947593898,10776.8284610316,10695.6993301601,14989.6647450751,13287.2711890938,12982.7612060515
180,New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,13641.1027183822,13882.8568268586,16874.1874918196,21913.7081719961,25420.234882944,27751.0654708859,26654.5932018985,32479.9817381467,31252.9625640673,28209.3623271229,33676.7741239925,38388.5280906616,39974.2997334925,42977.388040868,44578.2253868016,38639.3501941427,40070.8956577431,42913.186956185,43228.6976473771,42747.2099299966,41785.6922905898,49624.1816729553,48216.5095836302,48280.8114166238
181,OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,23025.500703002,22648.1438161001,23456.5071141032,26047.3194282837,28793.3649320856,30239.7438405322,31680.2149353876,34439.6562151847,36287.7415690242,33710.3827183277,35124.6030348471,37600.196426279,37325.2021922766,37624.0640382303,38167.820305509,35784.8705175556,36253.8002803221,37639.2781863476,39573.0447485009,39764.8216112273,38686.327403326,43133.7860734899,44026.85925455,46724.0157104114
182,Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,9753.84755185404,9611.96360191054,9869.13050219438,10463.5425832141,11800.8507411171,14434.8577924647,16930.8565071853,18792.653772482,26576.779241509,20655.9180249218,23570.1798147325,25188.0074151885,24642.2978768596,23458.0233840053,23160.6502252547,18808.3077921839,17110.1897460545,17820.0661809335,19901.7615642016,19180.1864152801,16784.8630630058,19403.4600160211,23665.6394740852,21549.8368728192
183,Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,5414.34177228679,5324.24587169112,5684.08316798855,6870.21876875993,8042.06114868207,8975.37397552562,9876.14166356476,11624.5888361306,12581.1714677643,10734.5041933051,11292.7690040419,12759.230536339,12547.6960302501,12935.0786745544,13159.4093952693,11735.6880833152,12174.1574245522,13345.5544904233,14455.7757539518,14425.2470146907,13071.2236222876,15120.1040765783,16066.2729688356,16728.2675733784
184,Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,642.338346499898,609.939506905073,599.937345723927,672.44178669894,771.902247348954,827.619861189926,900.873564984808,998.090114197524,1067.04324565284,963.788066395225,987.304571124485,1131.73513834324,1204.36475491585,1225.4340119198,1266.61340849959,1380.47020838317,1424.69161195897,1519.23459514248,1569.33814626355,1390.41690981745,1278.39735206896,1455.31922370186,1538.3228133171,1365.27743222493
