,Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
140,Low & middle income,LMY,44.8346915470892,45.9175656607945,47.5683931890848,49.0816020839134,50.5970022543352,52.1320441418532,53.6645573422751,55.1950875485256,56.7266004258594,58.2492918195108,59.766271019297,61.1764539155056,62.6762337539627,64.1694673574132,65.6596600882854,67.1408589396656,68.6086374571419,69.8858785250516,71.2815345753996,72.6380237780679,73.9386723449595,75.5048613312617,76.731532820002
141,Lesotho,LSO,8.05081252635009,10.4138869303896,12.7671556876899,15.0659903580985,17.3400175380548,19.5885686664073,21.8118480082732,24.0010764509758,26.1665222050084,28.3078762545419,30.4253043022921,32.5186590001468,34.5834307451435,36.6264406630214,38.6477300190175,40.647307173143,42.6251539735365,44.5812960773948,46.5155954019209,48.4279247089124,50.3180750724947,50.2988681196286,50.2791929850309
142,Late-demographic dividend,LTE,64.8185425629161,65.632065352424,67.3177458523658,68.8829428653067,70.4331108537727,71.9701589287081,73.4979034049813,75.0090963022411,76.5012040007578,77.97065536673,79.4160458858367,80.8352790788864,82.2317924488812,83.6076862998765,84.9621808422025,86.2950586911119,87.5976450160957,88.8730641861746,90.1159658181941,91.335455095758,92.5046955625681,93.6498646633515,94.7057847087043
143,Lithuania,LTU,84.6392329206456,85.0639192269901,85.4836130370486,85.9048986588177,86.3277685124307,86.7706817558432,87.2319799203244,87.6920473745611,88.1508739917097,88.6464180846017,89.1284006750331,89.6251198140672,90.1462779351199,90.665902279155,91.1841702460882,91.7010670434122,92.2183759895456,92.7356838114232,93.2524655573182,93.7683252267195,94.2830554786375,94.79595854669,95.3067363442577
144,Luxembourg,LUX,97.7113612106538,97.702165697819,97.6953098140641,97.6886643599612,97.6814350999441,97.6741071341151,97.6669460125587,97.6599614236762,97.6531312493749,97.646499004507,97.6400126990447,97.6336847292481,97.6275881630653,97.6217560843346,97.6161423626003,97.6107399280401,97.6055444120943,97.6005441425038,97.5973268869478,97.5942628469242,97.5913515804489,97.5885729060681,97.585929408821
145,Latvia,LVA,87.5353630534014,87.5095692733427,87.9289868931011,88.2626549603957,88.5448158476272,88.8241774974135,89.0755870920017,89.319748469334,89.5634889034446,89.8144012031932,90.0717571918189,90.3274278884159,90.5812569807795,90.833237369541,91.0832380907094,91.5193356535178,91.9567749615112,92.3953593428751,92.4034575429562,92.4131252688765,92.4243663242689,92.4371811227334,92.4371811227334
146,"Macao SAR, China",MAC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
147,St. Martin (French part),MAF,99.1097890854245,99.1097890854245,99.1097890854245,99.1097890854245,99.1097890854245,99.1703990033628,99.2310089213011,99.2916188392394,99.3522287571777,99.4128386751159,99.4734485930542,99.5340585109925,99.5946684289308,99.6552783468691,99.7158882648074,99.7764981827456,99.8371081006839,99.8977180186222,99.9583279365605,100.0,100.0,100.0,100.0
148,Morocco,MAR,67.66782238601,68.5059628559509,69.7649049930659,71.0463173308646,72.2380123762747,73.1773228798592,74.1286263488446,75.078660952352,76.0270427371128,76.9734333991615,77.918633263736,78.861710640232,79.8028890316832,80.7418404189432,81.6787840039995,82.6133886224459,83.5458715010734,84.475912325171,85.4034658197899,86.3282340120945,87.2504343475577,87.3836431456272,87.5163486641307
149,Monaco,MCO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
150,Moldova,MDA,71.59461816846,71.9520936357361,72.3143220268056,72.6812987261888,73.205652583647,73.7845138198424,74.4134127854106,75.046170236363,75.6828033174088,76.3233081453546,76.9677005639759,77.6159780889049,78.2681510565517,78.9242178717652,79.5841919776636,80.2520181994655,80.9273415761321,81.6091573416286,82.2969313505851,82.9898264033017,83.6872723574643,84.3885348845598,84.9109519217603
151,Madagascar,MDG,3.82452274708438,4.27623527355919,4.72902493987506,5.18344487592683,5.63879497378888,6.12117429647739,6.60626040079226,7.09404605387567,7.58477424817969,8.07809185945002,8.57423264087617,9.07317357345326,9.57497722568056,10.0796108080669,10.5872296200375,11.0976984938148,11.6111708642625,12.1276031211704,12.6470453599113,13.1693371507898,13.6947389718241,14.2229669156927,14.7542851111188
152,Maldives,MDV,74.853414579006,76.2621541817664,77.6515125140142,79.0198495743965,80.3664465970216,81.6892283501392,82.9454237660318,84.0726027003193,85.333492439595,86.5890752662508,87.8394197664,89.0844308336587,90.3241236103808,91.5580636141333,92.7864986293009,93.9734926103428,95.0612890478553,96.1397618252165,97.2088513367239,98.2684279207159,99.1553420860455,99.700157868678,99.700538860316
153,Middle East & North Africa,MEA,81.1319722767747,81.5727325487835,82.0626242303939,82.5847523852713,83.0922398590352,83.6559018163127,84.2494044897597,84.8569958680889,85.4214235225063,85.9558712805657,86.4490963060733,86.97361181515,87.4710453863402,87.9767160485511,88.4725434722128,88.9741401930516,89.4671726205673,89.9295812555723,90.3208553905471,90.6445417926109,90.9279446808293,90.9406069862721,90.9960964259147
154,Mexico,MEX,77.7475158917068,78.5114853040977,79.2657534926557,80.0105060107886,80.7461576631509,81.4723548482518,82.1895486593841,82.8976759186884,83.5973565911458,84.288329732509,84.9709827739648,85.6461713546529,86.3134473539737,86.9732305633495,87.6255975088182,88.2703403132952,88.9078238625309,89.5378931953636,90.1607704691038,90.7765580654672,91.3853355718832,91.9871311173379,92.5184477680319
155,Marshall Islands,MHL,85.8643567466223,85.8643567466223,86.0295829741817,86.1932036066817,86.355229689874,86.5153345819956,86.6610247489783,86.6800967046038,86.2704200640935,85.8537920591275,85.4310277601314,85.0023277739981,84.5664339716106,84.1230311092403,83.6729549393833,83.2161395070542,82.7531180659239,82.2838360093714,81.8090546676548,81.3284518768247,81.3783281591954,81.4221056993506,81.4596743556766
156,Middle income,MIC,46.8574956229054,48.0396979976757,49.6935025664113,51.3534749018726,53.0156414423686,54.6891555687999,56.3611827324181,58.028804405249,59.7012964296962,61.3715488224274,63.0364615606626,64.6963148387791,66.3581730396433,68.0210932393042,69.6826556635864,71.3330129366534,72.9706098733283,74.4139492939396,75.9952953303489,77.5401516206564,79.0438042203183,80.521760373993,81.9440135805489
157,North Macedonia,MKD,88.6499470780448,88.6252238814114,88.6004997175492,88.5757745689181,88.5509328244917,89.1441420373222,89.7448396361039,90.3526009355752,90.9669657546801,91.5875693766163,92.2138595061877,92.8454442525628,93.4817532595642,94.1223718660981,94.7668045906324,95.4144088491547,96.0648147003347,96.7174417638464,97.3296844820361,97.8791714606684,98.4277680210133,98.974815700065,98.9818075276227
158,Mali,MLI,15.4101908214252,16.6941914369621,18.0121270781427,19.3629115283723,20.7464698412891,22.1609320906388,23.6069559732511,25.0829117113185,26.5889043994531,28.1230644263015,29.6838043988009,31.2702844442832,32.8816854500786,34.5171909966045,36.1762365300362,37.8578119850329,39.5613789309833,41.2864018368594,43.0319385671456,44.7976967244774,46.5825895523924,48.3865461258165,50.2085511222901
159,Malta,MLT,99.9653614954224,99.9652560741241,99.9651628325787,99.9650632803487,99.9649729237465,99.9648827046089,99.9648320502604,99.9648043978014,99.9647731719596,99.964749165706,99.9647232541935,99.9646946724475,99.9646707791624,99.9646426741923,99.9646228609982,99.9645923474147,99.9645703905908,99.9645455927647,99.9645221405688,99.9644988230789,99.9644739201786,99.9644453736448,99.964422815225
160,Myanmar,MMR,63.4598761862451,64.0138787377536,64.5659721349404,65.1163566338286,65.6650226981939,66.2119534701718,66.7569454756528,67.3001776825017,67.8416370024388,68.3369207154711,68.8298210389307,69.3199772404652,69.807531674854,70.2923176898012,70.7745834946792,71.2558687447799,71.7359385456596,72.2144177894111,72.6910428346126,73.1653187541976,73.6368789464518,74.1054971161436,74.1301534432673
161,Middle East & North Africa (excluding high income),MNA,79.4117520299227,79.8623157382971,80.3622697617508,80.9036572838341,81.4359864896257,82.0320937057719,82.6530871913338,83.2764426039283,83.8556678812679,84.4175797914226,84.9848962070005,85.5461636252378,86.0694757982192,86.6011166171391,87.1416316660652,87.6781857052034,88.220433906509,88.752405859565,89.2198440470976,89.6023946291183,89.9247269153239,89.9622030504334,90.0015490727437
162,Montenegro,MNE,90.6415137211444,90.6415137211444,90.6415137211444,90.6415137211444,90.6415137211444,90.6415137211444,90.6415137211444,91.1775890860869,91.7158382559497,92.2561054343669,92.7984947146131,93.3430536333069,93.8897865095767,94.438754471895,94.9899625656677,95.5434212429212,96.0990783500168,96.6569970400469,97.2142472692461,97.5022993595498,97.7717686117342,97.7911085140194,97.8104465050209
163,Mongolia,MNG,44.1796872523233,44.964576316648,45.7307298595951,46.4779605923644,47.9419219894717,49.4051503733462,50.8680989175166,52.3291930599635,53.7875711591003,55.2405369166261,56.6892307138482,57.962223135466,59.1478903931974,60.3456671818311,61.555210784295,62.7770012891177,64.0106918008604,65.2559656403253,66.5167034590932,67.7923396064621,69.0822540941425,69.5233032558992,69.9648819624705
164,Northern Mariana Islands,MNP,75.6282466212204,75.8418392447866,76.0554318683527,76.2690244919189,76.482617115485,76.6962097390512,76.9098023626173,77.1233949861835,77.3369876097496,77.5505802333157,77.7641728568818,77.977765480448,78.1913581040142,78.4049507275803,78.6185433511465,78.8321359747126,79.0457285982788,79.2593212218448,79.472913845411,79.6865064689771,79.9000990925433,80.1136917161094,80.3272843396756
165,Mozambique,MOZ,10.2305487963868,11.2260111087981,12.2572646339569,13.3023143058234,14.3614035663123,15.4341574090753,16.5211559577989,17.6213721830878,18.8302407708135,20.0645617499618,21.3170069551163,22.5867672282022,23.8737014232425,25.1776607454077,26.498493533672,27.8360509112133,29.1901697914073,30.560328246432,31.9467194446126,33.350311214661,34.7705804730804,36.0718806213065,37.3797966827908
166,Mauritania,MRT,17.9997173834584,19.1524574061145,20.4186752595666,21.6942174188124,22.9791704022434,24.2726192428968,25.8426775463685,27.4480730531652,29.0901330674284,30.7676046443891,32.4828471045186,34.2364122777928,36.0288156075821,37.8596791899108,39.7263190878941,41.6283202758138,43.5651524136921,45.5380471543017,47.5458940516824,49.5893944954558,51.6677351813684,53.7815564908227,55.9298943954257
167,Mauritius,MUS,90.0793406891159,90.4883947670548,90.8988237585279,91.310664714881,91.723928323025,92.1386403749534,92.5547473749025,92.9723040352606,93.3912768352424,93.8117044078618,94.2335664258149,94.6568681231222,95.0744845618934,95.4787720221817,95.4736296388164,95.4685057890773,95.4635508377365,95.4587584215527,95.4587584215527,95.4587584215527,95.4587584215527,95.4587584215527,95.4587584215527
168,Malawi,MWI,9.35119168326581,9.35302745592832,9.35480607328341,9.35670091834008,9.35853809192232,11.6430175561907,13.9195187317472,16.1881876779704,18.4488656942881,20.7030013060694,22.9502207251724,25.1902515685701,27.422603378864,29.6470619862229,31.8630595655518,34.0704034895695,36.2684898041781,38.4570669671792,40.6356736680772,42.8038378125311,44.9611498947132,47.1071257335363,49.2412888129489
169,Malaysia,MYS,93.10424035572,93.2816348291838,93.4557525228668,93.6266904174121,93.7944864909295,93.9590603498426,94.120571267031,94.2790377184019,94.434520087931,94.5869947173632,94.736582737823,94.8807121184428,95.0221064452663,95.1612689693387,95.2983045402583,95.4331970244607,95.5660239137353,95.6919398822539,95.8188477075049,95.8802336493616,95.9388055599711,95.9946978918424,95.9961352001802
170,North America,NAC,99.8721557021751,99.8721112053312,99.8719055663927,99.8717038448945,99.871500967268,99.8706215756066,99.8683117020584,99.8599687659813,99.8515818562925,99.8431213654014,99.8351081432519,99.8064732859955,99.7780999830036,99.7500725084099,99.7224675232885,99.6953964713103,99.6685041864288,99.6419058629449,99.6154149797534,99.5891926537528,99.5641284069669,99.5392609722729,99.5225432098774
171,Namibia,NAM,28.0552178433948,28.3498582411564,28.7898121001836,29.2486420373994,29.6982094854602,30.1360786395554,30.5632818943393,30.9787336893598,31.3826009951545,31.7723198058651,32.1500515659927,32.5137073208858,32.8736174504631,33.2190608656143,33.549894403974,33.8649685207144,34.1586720557047,34.4301085125971,34.6797496021743,34.9607746948101,35.2599671979784,35.5534238160918,35.8405413584001
172,New Caledonia,NCL,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
173,Niger,NER,5.51939760860001,6.02610409458753,6.5151645895249,7.0044098515518,7.49361279660052,7.99790275762047,8.49858964807735,8.99542619140241,9.48812752048888,9.97724246979752,10.4624965004898,10.9435748894921,11.4210866098121,11.8947265091648,12.369659574494,12.8471159354794,13.3269745796459,13.8105659838816,14.2977760229761,14.7900382805354,15.2880774887646,15.8815617318811,16.4096569958993
174,Nigeria,NGA,27.9946355957726,28.0339081146668,28.6863473284877,29.3592591376198,30.0532638422315,30.7689136768009,31.5068482626807,32.267693402297,33.0520742471129,33.8602865376741,34.6931332709606,35.5499398732214,36.4309333257504,37.3360752432271,38.2655122285715,39.2193825451344,40.1973273390898,41.1997191095263,42.2262606432937,43.27675278374,44.3511464071045,45.4491548934765,46.5706750774817
175,Nicaragua,NIC,57.0729057082999,58.0593665909167,59.0445107661833,60.0285956771106,61.0116188363532,61.9945613405031,62.987007020763,63.9778142639389,64.9674578476413,65.9554776456119,66.9420991365654,67.9273254225164,68.9111598605716,69.8936029746752,70.8744369725595,71.8538830119437,72.8319443096933,72.874822150898,72.920573308785,72.9693990502626,73.0210976490331,73.0210976490331,73.0210976490331
176,Netherlands,NLD,98.0564777557976,98.0316587409707,98.000824418187,97.9713200170169,97.9431358893338,97.9163289613094,97.8921628313765,97.8704767276913,97.8497499916639,97.828475809527,97.8081693959468,97.790286649988,97.7732711548526,97.7588906600023,97.7468159845855,97.7352217528266,97.7241301204501,97.71352662616,97.7036435535394,97.6944078516514,97.685793329827,97.6777524965994,97.6702343416938
177,Norway,NOR,98.0719405668406,98.0708653037938,98.06979811135,98.0687452129224,98.0678051328673,98.0669716567859,98.0661507577549,98.0652985498145,98.0644205669027,98.0635557187896,98.0626945664686,98.0616332804533,98.0603773910058,98.0591413909472,98.0579200068589,98.0567284959559,98.0555443701458,98.0543875249947,98.0532516234539,98.0521507255644,98.0510800306143,98.0500342444507,98.0490118575755
178,Nepal,NPL,13.9643034202623,16.5126874413899,19.0765230183174,21.7098754525465,24.4122734406566,27.1832353733961,30.0222708409922,32.9290255317548,35.9028115449213,38.9430970513843,42.0493403726571,45.2211012451996,48.4581805623339,51.7595632493705,55.1248076174692,58.5529933392084,62.0434751947027,65.5953745180221,69.207890923476,72.8801279481259,76.6112121421111,80.4002236592491,80.3927030291667
179,Nauru,NRU,65.5137522153518,65.5383576484379,65.562963081524,65.5875685146101,65.6121739476961,65.6367793807822,65.6613848138683,65.6859902469544,65.7105956800405,65.7352011131266,65.7598065462126,65.7844119792987,65.8090174123848,65.8336228454709,65.858228278557,65.8828337116431,65.9074391447291,65.9320445778152,65.9320445778152,65.9320445778152,65.9320445778152,65.9320445778152,65.9320445778152
180,New Zealand,NZL,99.9999997720245,99.9999994727498,99.9999996042885,99.9999994777015,99.9999984208119,100.0,99.9999977338024,100.0,99.9999974555785,100.0,99.9999988878029,100.0,100.0,99.9999995940721,99.9999988101768,99.9999992554402,100.0,100.0,100.0,100.0,100.0,99.9999962306108,100.0
181,OECD members,OED,95.6999216844521,95.8131091760706,95.9630269882424,96.1110176066691,96.2592099066231,96.4070803122359,96.5551743256499,96.70384269146,96.8479058265506,96.9898433197068,97.1311189518043,97.2637158570112,97.3995195633146,97.5362233278099,97.6737938380546,97.812278269476,97.9487340219033,98.0754193820025,98.1879046402701,98.2950688393439,98.4048270023399,98.4807346945937,98.5635055903763
182,Oman,OMN,89.1558424092509,89.1527848641269,89.9116255325414,90.6708890812861,91.4715621981696,92.2937619891342,93.1032797460759,93.9002109005218,94.6847822626704,95.4570697191831,96.2174889393392,96.9895886365216,97.7533949334276,98.4864180180041,99.0454579563343,99.3190098528426,99.31929769268,99.3195654630628,99.3198098128849,99.3200376001363,99.3202493046668,99.3204402045059,99.3206156339836
183,Other small states,OSS,74.4483541839325,74.7703214372222,71.8145076794784,72.3052057553142,72.9153319868294,73.6139069833247,75.146693253901,75.7972682461498,76.4248077288754,77.0633733338985,77.6501084706317,78.0784827900294,78.6114072789484,79.1954996865973,79.7662320281602,80.3899314240651,80.950697510304,81.5470703507229,80.6694365650629,81.1923615819253,84.5844160650836,84.9449379864207,85.138512542048
184,Pakistan,PAK,30.905792299364,32.8076683667381,34.704454970034,36.5951591126919,38.4802169271555,40.3591576860178,42.2129054960727,44.0564727354643,45.8894854056575,47.7119967878789,49.5244058324413,51.3267238066017,53.1189631049965,54.900510974858,56.6720563310367,58.4336067433696,60.185171545854,61.9265068321118,63.661548360129,65.3899355736604,67.1110407912941,68.8242683371681,70.5288132588719
185,Panama,PAN,62.3676332246805,63.0966351179644,64.1711626174458,65.2513529641118,66.3369400661857,67.4279376784421,68.5243646441293,69.6259556840913,70.7332928304808,71.8461082408501,72.9641411354317,74.0902127771033,75.2240665703728,76.3657176616305,77.5154515155293,78.6727371197927,79.8375875770844,81.0102989180964,82.1906127496453,83.3785517603304,84.5738526161686,85.7768116113072,85.8798756121606
186,Peru,PER,64.1040549851012,64.8841155702003,65.6533551596888,66.4123396499745,67.1607908269486,67.898462406967,68.6263238694801,69.3437331173014,70.0035852739693,70.6361590517188,71.264248526155,71.8871843387018,72.5057117505958,73.1191935443661,73.7280277686616,74.3325508819996,74.9322060495436,75.5273372511999,76.1198895509194,76.7094387871209,77.296102875529,77.8794876192193,78.4594565767913
187,Philippines,PHL,64.2349304594324,64.6645847920241,65.0950702025269,65.5263855404339,65.9585302750487,66.3915052686544,66.8253087510555,67.8567880522006,68.9006268568623,69.9569848507723,71.030981112432,72.1406646797649,73.2569909040697,74.3799524340426,75.5092773639833,76.6450187833517,77.7870061557449,78.9357627890643,80.0906894479524,81.2510265893959,82.4160477401007,83.5850134229835,84.7571618236724
188,Palau,PLW,92.305520558298,92.5732700238855,92.8439231097724,93.1174916653244,93.5161829593848,93.9036187009798,94.280375082162,94.6464555999479,95.0022921487054,95.3478241763313,95.6834732406395,96.0093154545976,96.3258175864098,96.63291906179,96.9310321625786,97.2203824146747,97.5006471014845,97.7722970116779,98.035848073458,98.2917744262002,98.5405861425432,98.7826863567413,99.0185065927333
189,Papua New Guinea,PNG,18.1420997820909,18.1321672789398,18.1240393844879,18.1159119641117,18.1073334512583,18.2143046881974,18.3215050377941,18.4289351977599,18.5365954100808,18.5836451995613,18.6299433546528,18.6750823563898,18.7198772441434,18.7693746653101,18.82327602598,18.8812861084251,18.943110688409,19.0084606960149,19.0774037949849,19.1492872746707,19.2238337274066,19.2617206174282,19.304728768578
190,Poland,POL,87.5745467206008,88.2568342360533,88.9353576884699,89.5946810564057,90.2562612089724,90.9202473896648,91.5867442976783,92.2555333732933,92.9266519542542,93.6002626188424,94.2762845452116,94.9547153620939,95.6349967778447,96.3180146164428,97.0037056889365,97.6921037359858,98.383104297377,98.7966089928902,98.9554219376425,98.9575335757009,98.9575072700828,98.957356891599,98.9570825241432
191,Pre-demographic dividend,PRE,22.8986408944349,23.2241533262345,23.7834112853062,24.3428046029087,24.9088658775413,25.6451940149866,26.3396558338073,26.9914850566325,27.7405055700783,28.5414424516896,29.3405707376206,29.8427962996245,30.6790070968552,31.5316025908163,32.3765366055097,33.2122906676878,34.0392022940232,34.8912350214472,35.6029323767568,36.3070443880896,36.9888478802429,37.6223447298328,38.3394924303904
192,Puerto Rico,PRI,97.6257622005571,97.8050783983287,97.9843945961003,98.1637107938719,98.3430269916435,98.522343189415,98.7016593871866,98.8809755849582,99.0602917827298,99.2396079805014,99.418924178273,99.5982403760446,99.7775565738162,99.9568727715878,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
193,"Korea, Dem. People's Rep.",PRK,75.1954252766443,75.1954252766443,75.1954252766443,75.2058214253932,75.2163508743942,75.2267468716024,75.2372780830799,75.9237808369716,76.6139834715839,77.3190352811157,78.0324082646269,78.7500011828648,79.4722786605934,80.1989513101531,80.9301779514107,81.6658108836529,82.4086076816812,83.1584109361602,83.9155744317472,84.6194906759029,84.6654660089648,84.7140412564869,84.7650388403018
194,Portugal,PRT,97.5359179912734,97.6666314805629,97.7951624397066,97.9219761374044,98.0470864509063,98.1704321911185,98.2921052004459,98.4120592958514,98.5303308108402,98.6468956571885,98.7617899525804,98.8750282234556,98.9866064300204,99.0965393431923,99.2048529041414,99.3115702473537,99.4167140776134,99.5203122437578,99.6100577656131,99.6451165848976,99.6633839183155,99.6623153657443,99.6612567289747
195,Paraguay,PRY,70.3699673050704,71.6883702365394,72.9797851516575,74.1767492636509,75.3484581795664,76.5100718090056,77.6613772106309,78.8024376979402,79.9335474945567,81.0545251060352,82.1654388723924,83.2663540458527,84.3575171738242,85.4337129192793,86.4992154178358,87.5561508130822,88.6047066205804,89.644686457493,90.6773914106948,91.7156741252874,92.7462736659838,93.6027455921369,94.5727484403312
196,West Bank and Gaza,PSE,90.339911695317,90.3923798389504,90.444765901826,90.4969796569721,90.9798747471555,91.462090449347,91.9436856346171,92.4246960444601,92.9050539297831,93.3850194297476,93.8645690292441,94.3436437339842,94.8221822413534,95.3001447634869,95.7774809661487,96.2541336449433,96.7300603462282,97.205232542171,97.6795907376403,98.153109880908,98.625737167693,99.0974398871494,99.4416057169053
197,Pacific island small states,PSS,64.0848125760622,64.8512902382739,65.0709887677656,65.525764537656,65.9760998703398,66.5859405695846,67.0830991159445,67.5691145281624,68.0048871432218,68.3996001720539,68.6817512846608,68.8590540587646,69.0241157953961,69.1783303944415,69.3295412925495,69.4781090893393,69.594341527821,69.4887446341958,69.3618860616493,69.1699274515404,68.9353441079011,67.6507860976766,67.6507860976766
198,Post-demographic dividend,PST,98.8537850533676,98.87531243029,98.8959667830546,98.9148514083548,98.9400395912016,98.9685106101314,98.996060154497,99.0210201281931,99.0452751256644,99.0679590730966,99.0900605573543,99.1047028597087,99.1188621752564,99.1329211860461,99.1469207998787,99.1589065229076,99.170250727371,99.1810517570942,99.1909393172873,99.2054910809367,99.2058096096166,99.2041556729816,99.2224690553197
199,French Polynesia,PYF,98.1022511901512,98.0444159211492,97.9865806521472,97.9287453831452,97.8709101141432,97.8130748451413,97.7552395761393,97.6974043071373,97.6395690381353,97.5817337691333,97.5238985001313,97.4660632311293,97.4082279621274,97.3503926931254,97.2925574241234,97.2347221551214,97.1768868861194,97.1190516171174,97.0612163481154,97.0033810791135,97.0033810791135,97.0033810791135,97.0033810791135
200,Qatar,QAT,99.9365492602027,99.9365492602027,99.9365492602027,99.9365492602027,99.9365492602027,99.9365492602027,99.9365492602027,99.9365489991929,99.9365487381809,99.9365484771668,99.9365482161506,99.9365479551322,99.9365476941116,99.9365474330889,99.9365471720641,99.9365469110371,99.936546650008,99.9365463889767,99.9365461279432,99.9365458669077,99.9365456058699,99.9365453448301,99.936545083788
201,Romania,ROU,74.4402807699076,74.4402807699076,74.4128538593218,74.4631358424552,74.5130392113336,74.5629379423994,75.4525112455792,76.3391243604482,77.2227663920494,78.1034467293621,78.9811608593787,79.8559099064169,80.6923947824364,81.5137517175071,82.3359467841307,83.1654067807115,84.0018284419246,84.8435939306227,85.6906200119311,86.5415830093919,87.3956674976054,88.2522562314383,88.2842294269223
202,Russian Federation,RUS,84.604416658276,84.8025792224929,85.0004482196448,85.2103313116634,85.4240855108206,85.637442655143,85.850402661147,86.0629590204235,86.2751187608468,86.4865843418487,86.6979468149556,86.9089154098775,87.1234564931594,87.3411074882743,87.5622408978883,87.7861234146889,88.0128446503172,88.2422180051207,88.4737990594145,88.7074197923604,88.9429050085447,89.1800754243795,89.4185264529743
203,Rwanda,RWA,44.9053727635378,46.4743272720246,48.0136940623301,49.4007987176777,50.768335540329,52.1358341835326,53.5033672855633,54.8707679900931,56.2381232596537,57.6054507159274,58.9727043706858,60.3399094161962,61.7070227174276,63.0741145901109,64.4396648810938,65.8025240374221,67.1618497330345,68.5163433560546,69.8648759524537,71.2065248746041,72.5399876892976,73.8641077883081,73.826445482821
204,South Asia,SAS,17.9023091544711,20.3005093890256,22.8469610099086,25.4042686595262,27.9769013603529,30.5705662421439,33.1762251637145,35.8012284122835,38.4395161641911,41.0859596116879,43.7438488018415,46.4106705096279,49.088183632816,51.7622621890752,54.4640870613397,57.1776620052995,59.9037991508921,62.5706403949966,65.1815215922324,67.7858461622814,70.3808351826352,72.9711406252076,75.4804762497478
205,Saudi Arabia,SAU,95.1680155793557,95.1764654686242,95.1848345181076,95.193171817445,95.2014307606684,95.2097345864445,95.2180310217888,95.2262584236311,95.2344500351312,95.2424945185826,95.2504988920031,95.2585378576595,95.2665787513876,95.2746946015931,95.2828112579058,95.2909245305097,95.2990809526768,95.3072295328868,95.3154208309612,95.3235759880439,95.331761648373,95.339914378734,95.3480675371882
206,Sudan,SDN,20.5919421717055,20.6075711280017,20.62319953674,20.6388274346006,20.654455969097,21.8517553278988,23.0494722107367,24.3296017337058,25.6176055136201,26.9201924275394,28.2380452033028,29.5715496150198,30.9207582195754,32.2863939533756,33.6685183809857,35.0682362613739,36.4856263269616,36.5750321728239,36.6726971878423,36.7782607644713,36.8920833728428,36.8920833728428,36.8920833728428
207,Senegal,SEN,36.8403629523326,37.8255022373584,38.8186500389611,39.869656149518,40.9633021795963,42.0544776116129,43.1437484387826,44.2305886798635,45.3148396181609,46.3960167988497,47.4746195159613,48.5501486192775,49.62215098708,50.6907763152699,51.7558632183278,52.8193806775429,53.8806790444526,54.9398686162857,55.9960419566084,57.0490341820529,58.0982120345877,59.1433799517105,60.1839131026354
208,Singapore,SGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
209,Solomon Islands,SLB,20.4349967898208,20.6250401442297,20.8190014531611,21.0168811943468,21.2186795944865,22.1330940380421,23.0582502992261,23.9943398349259,24.9420767174442,25.9006182017149,26.8706693554718,27.8486013644228,28.8349908442982,29.8293253436723,30.8310574574087,31.8407696975785,32.7539396668352,33.5283545372754,34.2283271567139,34.4924126004925,34.7559254929635,35.018292879656,35.018292879656
210,Sierra Leone,SLE,7.69468739920599,7.92617080881468,8.15825828538755,8.39095231627294,8.94954703702062,9.53865082527523,10.1566509069014,10.7956030782782,11.4555103768436,12.1362209658532,12.8377260886087,13.560179661658,14.3035858013974,15.067603703245,15.8525627970328,16.6582854370073,17.4849471744574,18.3338581421542,19.20548437001,20.0997387688789,21.0167130216126,21.9564981614005,22.9191871774247
211,El Salvador,SLV,80.5686084030559,80.6612610620906,80.7535749388269,81.1327572570181,81.5045537894438,81.8685229941508,82.2253614750701,82.583060105739,82.9828897716493,83.3732415179839,83.7547743731515,84.1280076806049,84.4929764471639,84.8497505668913,85.198960719006,85.5407927310038,85.873730827727,86.1978582430374,86.5136611901022,86.8216058122908,87.1219856405385,87.3915065689454,87.5527837523229
212,San Marino,SMR,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
213,Somalia,SOM,20.1733167532809,20.7761391697188,21.3784748879467,22.1313670556235,22.8842980952684,23.8652176326583,24.8631121298856,24.5603910525818,25.9004894447363,27.2576473800704,28.6319061876703,30.019583172106,31.0042753299932,32.0009864400542,33.0100122948314,34.0312589877704,35.0646122303853,36.1092644039793,37.1650737282858,38.2309061647547,39.3066159947727,40.391412635251,40.5758031158919
