Year,"Population requiring PC for STH, Pre-SAC",Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode,GDP_per_capita,HealthExp_per_capita,Pct_with_improved_sanitation
2004,68705.0,35758.0,Dec+Alb,,52.04570264172913,144691.0,196889.0,103302.0,Dec+Alb,,71.3949036222018,COM,1091.27216412426,70.50469971,32.1413169353801
2004,2321271.0,1681516.0,Alb,,70.80276050241481,4501674.0,1562296.0,1256067.0,Pzq+Alb,,17.97,AGO,1266.21086410236,49.77629852,33.2903908906274
2004,8607623.0,8170761.0,Mbd - round 1,,92.72390538957151,16367506.0,3455081.0,4997.0,Alb/Mbd,,0.0305300025550624,COD,180.664764963633,8.14487171,21.9485955381886
2004,1557143.0,2294407.0,Alb - round 1,,100.0,3166472.0,555348.0,153754.0,Alb/Mbd,,4.855687970713147,MLI,416.278344366266,22.3169117,20.7464698412891
2005,1958388.0,5581739.0,Mbd - round 1,,100.0,3784324.0,440300.0,2938175.0,Ivm+Alb,,77.64068298591769,BFA,441.164148016012,17.50115776,13.9805995453405
2005,199348.0,217374.0,Alb/Mbd,79.99985278855284,100.0,401394.0,19906.0,21000.0,Pzq+Mbd,,5.231767290990897,GMB,616.483657865348,33.33732224,46.5783414060291
2005,1489726.0,1725845.0,Alb/Mbd,101.1837688065692,100.0,3112876.0,1537264.0,269945.0,Pzq+Mbd,,8.671884135442594,SEN,979.846101520171,36.86376953,42.0544776116129
2005,,5581739.0,Mbd - round 1,,100.0,3784324.0,440300.0,2295557.0,Pzq+Alb,,60.65963168058549,BFA,441.164148016012,17.50115776,13.9805995453405
2005,440409.0,570085.0,Alb/Mbd,79.80818093876826,100.0,891422.0,9601.0,105000.0,Ivm+Alb,,11.328828415722688,LBR,287.487333441381,20.64465714,13.5841752250677
2005,855461.0,251810.0,Alb,,29.43559086854924,1971622.0,1451954.0,2161695.0,Alb,,100.0,BDI,147.234619294225,11.43010426,45.8870569615053
2005,4653083.0,121323.0,Dec+Alb,,2.6073680611328016,9367473.0,4187694.0,415440.0,"Dec+Alb, Pzq+Alb",,4.434920709138954,KEN,523.456312433863,31.13827515,29.848047955005
2005,722691.0,1092556.0,Alb,96.50207833182294,100.0,1560429.0,1381928.0,250228.0,Ivm+Alb,,16.035846552454487,TGO,551.259850017077,17.79439926,11.1773052397302
2005,195356.0,159822.0,Alb/Mbd - round 1,,80.14783685791514,376608.0,128428.0,131225.0,Mbd,,34.84392259325346,GNB,463.073962650452,21.1059761,7.66562389299126
2005,2874230.0,3017790.0,Alb/Mbd - round 1,,99.77191043442814,5495012.0,385278.0,6341.0,Pzq+Alb,,0.1153955623754779,MOZ,436.773856167384,18.49229622,15.4341574090753
2005,357551.0,381673.0,Mbd - round 1,,100.0,758613.0,65234.0,61505.66666666667,Pzq+Alb,,5.293795002231627,MRT,998.96583416747,33.17791367,24.2726192428968
2005,2196887.0,1923909.0,Mbd - round 1,,81.39244351334155,4607571.0,3672936.0,80600.0,Mbd,,1.7258320523507171,CMR,1142.62466252106,42.60778809,39.042535815984
2005,687326.0,694862.0,Alb/Mbd - round 1,,97.74302405237252,1303287.0,1531834.0,412076.0,Mbd,,31.618208422243143,SLE,462.633324427945,26.26749039,9.53865082527523
2005,2509980.0,122902.0,Alb/Mbd,,4.829492986149916,5509251.0,1716739.0,1478115.0,"Ivm+Alb, Alb/Mbd",,26.82969064215807,GHA,478.611909191028,39.75449371,10.0024406425603
2005,8811925.0,8170761.0,Mbd - round 2,81.20520153860083,92.72390538957151,18388355.0,3455081.0,79998.0,Alb,,0.46227113686531796,COD,203.561668860749,8.88715935,21.5079475709645
2005,8811925.0,7661552.0,Mbd - round 1,75.27372076316414,86.94527018784204,16855786.0,3455081.0,154999.0,Alb,,0.8940122711755736,COD,203.561668860749,8.88715935,21.5079475709645
2005,4158577.0,499152.75,Mbd,,13.426283966285604,9988168.0,10484393.0,5038560.0,Mbd,,100.0,ZAF,5836.87663325127,404.39968872,63.9292262025283
2005,2359639.0,3002474.0,Alb,,100.0,4947404.0,1011206.0,51557.0,Pzq+Mbd,,1.0421020802020615,CIV,1197.74616979415,62.34985352,23.818461396621
2005,219324.0,161085.0,Alb/Mbd,,73.99708761501394,527136.0,458705.0,106682.0,Alb,,20.238041036848177,LSO,861.381496414995,41.15412903,19.5885686664073
2005,2374930.0,1681516.0,Alb,,70.80276050241481,4619337.0,1562296.0,1256067.0,Pzq+Alb,,17.97,AGO,1916.46842218625,54.21235657,34.7226378362301
2005,1593616.0,2294407.0,Alb - round 1,,100.0,3224377.0,555348.0,2639225.0,"Ivm+Alb, Alb/Mbd, Pzq+Mbd, Pzq+Alb",,81.85224618585234,MLI,461.457920288884,24.62482452,22.1609320906388
