Year,"Population requiring PC for STH, Pre-SAC",Number of Pre-SAC targeted,Reported number of Pre-SAC treated,"Drug combination, Pre-SAC","Programme coverage, Pre-SAC (%)","National coverage, Pre-SAC (%)","Population requiring PC for STH, SAC",Number of SAC targeted,Reported number of SAC treated,"Drug combination, SAC","Programme coverage, SAC (%)","National coverage, SAC (%)",CountryCode
2003,2261092,,,, ,,4387137,,,, ,,AGO
2003,5055559,,,, ,,9994445,,730101.0,"Ivm+Alb, Alb/Mbd", ,7.3050679652546995,TZA
2003,4148886,,,, ,,7996588,,7123984.0,Alb/Mbd, ,89.08779594497052,UGA
2003,1828777,,,, ,,3580694,,1586117.0,"Ivm+Alb, Pzq+Alb", ,44.29635707491341,BFA
2003,701422,,,, ,,1502685,,230886.0,Ivm+Alb, ,15.364896834665949,TGO
2003,838594,,,, ,,1963000,,,, ,,BDI
2003,4111492,,,, ,,9985407,,,, ,,ZAF
2003,2098839,,,, ,,4486740,,,, ,,CMR
2003,628108,,,, ,,1197559,,142768.0,Alb/Mbd, ,11.921583821757425,SLE
2003,1431540,,,, ,,2983083,,218320.0,Mbd, ,7.318602935285408,SEN
2003,498013,,,, ,,1018658,,,, ,,CAF
2003,1355000,,,, ,,2571728,,27000.0,Pzq+Mbd, ,1.0498777475689498,TCD
2003,1123290,,,, ,,2333798,,,, ,,RWA
2003,67117,,33710.0,Dec+Alb, ,50.22572522609771,142805,,97385.0,Dec+Alb, ,68.19439095269773,COM
2003,17757032,,,, ,,35526020,,840480.0,Ivm+Alb, ,2.365815253158108,NGA
2003,1907740,,,, ,,3483230,,,, ,,NER
2003,2268648,,,, ,,4747928,,,, ,,CIV
2003,2719782,,,, ,,5191490,,53895.0,, ,1.0381412658023033,MOZ
2003,8381396,,,, ,,15883949,,,, ,,COD
2003,344754,,,, ,,729259,,41508.0,Pzq+Mbd, ,5.69180496915362,MRT
2003,1523643,,,, ,,3110863,,206644.0,"Alb/Mbd, Pzq+Mbd", ,6.642658323429865,MLI
2003,1883030,,,, ,,3632444,,161397.0,Alb/Mbd, ,4.443206832644908,MWI
2003,125378,,,, ,,318321,,,, ,,SWZ
2003,2256397,,,, ,,4601667,,,, ,,MDG
2003,9640744,,,, ,,19920856,,3000.0,Alb/Mbd, ,0.015059593824683,ETH
2003,220361,,,, ,,522762,,,, ,,LSO
2003,4361735,,115347.0,Dec+Alb, ,2.644521044951149,9074693,,391015.0,"Dec+Alb, Pzq+Mbd", ,4.308850999146748,KEN
2003,190870,,,, ,,374835,,47000.0,Alb/Mbd, ,12.538850427521442,GMB
2003,186742,,,, ,,354669,,69000.0,Alb/Mbd, ,19.4547592262081,GNB
2003,2443103,,,, ,,5352777,,670351.0,Ivm+Alb, ,12.523424756906556,GHA
2003,992079,,,, ,,1986540,,183232.0,Ivm+Alb, ,9.22367533500458,BEN
2003,1603227,,1537583.0,Alb/Mbd, ,95.9055080783944,3081432,,2512311.0,Alb/Mbd, ,81.5306325111182,ZMB
2003,1178344,,,, ,,2371484,,,, ,,GIN
2004,2802143,,,, ,,5336459,,105085.0,Alb/Mbd, ,1.9691896817721264,MOZ
2004,2146277,,,, ,,4544792,,6200.0,Pzq+Alb, ,0.1364198845623738,CMR
2004,9771190,,188981.0,Mbd, ,1.9340633024227345,20414282,,30819.0,"Alb/Mbd, Pzq+Alb", ,0.1509678371250088,ETH
2004,195201,,,, ,,388257,,45274.0,Alb/Mbd, ,11.66083290191806,GMB
2004,2290724,,2000000.0,Mbd, ,87.30864128546258,4735066,,,, ,,MDG
2004,351243,,,, ,,743852,,39378.0,Pzq+Mbd, ,5.293795002231627,MRT
2004,1458930,,,, ,,3048458,,218320.0,Mbd, ,7.161653531063903,SEN
2004,4504292,,,, ,,9206475,,163362.0,Alb/Mbd, ,1.7744250649678623,KEN
2004,1401843,,,, ,,2663493,,,, ,,TCD
2004,845387,,226377.0,Alb, ,26.777913547286623,1967245,,1724937.0,Alb, ,87.6828763067132,BDI
2004,125200,,,, ,,315470,,,, ,,SWZ
2004,712226,,935000.0,Alb/Mbd, ,100.0,1531195,,240136.0,Ivm+Alb, ,15.682914325085962,TGO
2004,5214007,,4962605.0,Alb/Mbd, ,95.1783340528695,10235517,,1240877.0,"Ivm+Alb, Alb/Mbd", ,12.123246925387354,TZA
2004,659403,,,, ,,1250312,,242047.0,Mbd, ,19.358928011568317,SLE
2004,1195661,,,, ,,2409986,,30718.0,Mbd, ,1.2746132135207424,GIN
2004,4273815,,3211114.0,Alb, ,75.13460456290223,8258917,,4800274.0,"Ivm+Alb, Pzq+Alb", ,58.12231797462064,UGA
2004,1643351,,1174919.0,Alb/Mbd, ,71.49531658178928,3170682,,,, ,,ZMB
2004,2314963,,,, ,,4845754,,37657.0,Pzq+Mbd, ,0.7771133243660325,CIV
2004,2476062,,,, ,,5432752,,1187331.0,"Ivm+Alb, Alb/Mbd", ,21.855056148338814,GHA
2004,219914,,,, ,,525154,,16728.0,Alb, ,3.185351344557977,LSO
2004,1917849,,,, ,,3778877,,389996.0,"Alb/Mbd, Pzq+Mbd", ,10.320420590561694,MWI
2004,1981183,,,, ,,3614907,,155421.0,Pzq+Alb, ,4.299446707757626,NER
2004,1886599,,,, ,,3682039,,2857097.0,"Ivm+Alb, Pzq+Alb", ,77.59551161734028,BFA
2004,4139043,,229963.0,Alb/Mbd, ,5.555946145038841,9981493,,,, ,,ZAF
2004,504461,,,, ,,1037979,,25536.0,Pzq+Alb, ,2.460165379068363,CAF
2004,191125,,,, ,,365752,,124537.0,Alb/Mbd, ,34.04957457512194,GNB
2004,1018415,,,, ,,2047554,,299562.0,Ivm+Alb, ,14.630236858222052,BEN
2004,1151958,,,, ,,2309939,,,, ,,RWA
2004,18127250,,,, ,,36283745,,873800.0,Ivm+Alb, ,2.4082409354381693,NGA
2004,68705,,35758.0,Dec+Alb, ,52.04570264172913,144691,,103302.0,Dec+Alb, ,71.3949036222018,COM
2004,2321271,,,, ,,4501674,,,, ,,AGO
2004,8607623,,,, ,,16367506,,4997.0,Alb/Mbd, ,0.0305300025550624,COD
2004,1557143,,,, ,,3166472,,153754.0,Alb/Mbd, ,4.855687970713147,MLI
2005,1958388,,,, ,,3784324,,2938175.0,Ivm+Alb, ,77.64068298591769,BFA
2005,199348,271718.0,217374.0,Alb/Mbd,79.99985278855284,100.0,401394,,21000.0,Pzq+Mbd, ,5.231767290990897,GMB
2005,1489726,1705654.0,1725845.0,Alb/Mbd,101.1837688065692,100.0,3112876,,269945.0,Pzq+Mbd, ,8.671884135442594,SEN
2005,,,,, ,,3784324,,2295557.0,Pzq+Alb, ,60.65963168058549,BFA
2005,440409,714319.0,570085.0,Alb/Mbd,79.80818093876826,100.0,891422,,,, ,,LBR
2005,855461,,251810.0,Alb, ,29.43559086854924,1971622,,2161695.0,Alb, ,100.0,BDI
2005,4653083,,121323.0,Dec+Alb, ,2.6073680611328016,9367473,,415440.0,"Dec+Alb, Pzq+Alb", ,4.434920709138954,KEN
2005,722691,1132158.0,1092556.0,Alb,96.50207833182294,100.0,1560429,,250228.0,Ivm+Alb, ,16.035846552454487,TGO
2005,195356,,,, ,,376608,,131225.0,Mbd, ,34.84392259325346,GNB
2005,2874230,,,, ,,5495012,,6341.0,Pzq+Alb, ,0.1153955623754779,MOZ
2005,357551,,,, ,,758613,,,, ,,MRT
2005,2196887,,,, ,,4607571,,,, ,,CMR
2005,687326,,,, ,,1303287,,412076.0,Mbd, ,31.618208422243143,SLE
2005,2509980,,,, ,,5509251,,1478115.0,"Ivm+Alb, Alb/Mbd", ,26.82969064215807,GHA
2005,8811925,10061869.0,8170761.0,Mbd - round 2,81.20520153860083,92.72390538957151,,,,, ,,COD
2005,8811925,10178256.0,7661552.0,Mbd - round 1,75.27372076316414,86.94527018784204,16855786,,,, ,,COD
2005,4158577,,,, ,,9988168,,,, ,,ZAF
2005,2359639,,,, ,,4947404,,51557.0,Pzq+Mbd, ,1.0421020802020615,CIV
2005,219324,,,, ,,527136,,106682.0,Alb, ,20.238041036848177,LSO
2005,2374930,,1681516.0,Alb, ,70.80276050241481,4619337,,,, ,,AGO
2005,1593616,,,, ,,3224377,,2639225.0,"Ivm+Alb, Alb/Mbd, Pzq+Mbd, Pzq+Alb", ,81.85224618585234,MLI
2005,4404797,,,, ,,8523354,,4036204.0,"Ivm+Alb, Pzq+Alb", ,47.35464466218345,UGA
2005,1682495,,1198122.0,Alb/Mbd, ,71.21102885892677,3262874,,859200.0,"Pzq+Alb, Alb", ,26.33261351802123,ZMB
2005,70435,,,, ,,146891,,,, ,,COM
2005,1183829,,883283.0,Mbd, ,74.61238067322223,2309841,,,, ,,RWA
2005,2324044,,2875425.0,"Dec+Alb, Mbd", ,100.0,4863203,,181147.0,"Dec+Alb, Mbd", ,3.724849651556803,MDG
2005,18290,,,, ,,40340,,12749.0,Alb/Mbd, ,31.603867129400097,STP
2005,1445328,,,, ,,2753849,,,, ,,TCD
2005,9917974,697601.0,669626.0,Alb/Mbd,95.9898279962328,6.751641010553164,20876467,,4978902.0,Alb/Mbd, ,23.84935152102125,ETH
2005,2067069,,,, ,,3750927,,1233538.0,Pzq+Alb, ,32.88621719377636,NER
2005,125181,,,, ,,312820,,221591.0,Alb, ,70.83658333866121,SWZ
2005,1046197,,,, ,,2108761,,409452.0,Ivm+Alb, ,19.41670962238016,BEN
2005,5380497,5695206.0,5533367.0,Alb/Mbd,97.15832930362835,100.0,10496645,,2054027.0,"Ivm+Alb, Pzq+Alb", ,19.568414479102607,TZA
2005,1951897,,,, ,,3920069,,259519.0,"Alb/Mbd, Pzq+Alb", ,6.620266122866715,MWI
2005,18500849,,,, ,,37064355,,918000.0,Ivm+Alb, ,2.47677316926195,NGA
2005,509859,,,, ,,1057708,,,, ,,CAF
2005,1214621,197000.0,175334.0,Alb/Mbd,89.0020304568528,14.43528475137512,2450434,,188053.0,Mbd, ,7.674273210378243,GIN
2006,710907,704355.0,694862.0,Alb/Mbd - round 2,98.6522421222253,97.74302405237252,,,,, ,,SLE
2006,2402367,,,, ,,5053233,,,, ,,CIV
2006,868959,,1187269.0,Alb/Mbd, ,100.0,1976748,,200000.0,Alb/Mbd, ,10.117627537753927,BDI
2006,2934627,,,, ,,5667756,,31451.0,Alb/Mbd, ,0.5549109735846074,MOZ
2006,2356510,,3040794.0,"Dec+Alb, Alb/Mbd", ,100.0,4985468,,575101.0,Dec+Alb, ,11.53554691354954,MDG
2006,1235441,,1509878.0,Mbd, ,100.0,2493096,,193227.0,Mbd, ,7.7504837358850205,GIN
2006,2250852,,,, ,,4675372,,155000.0,Pzq+Alb, ,3.31524422013906,CMR
2006,1484754,,,, ,,2842088,,17500.0,Mbd, ,0.615744480818328,TCD
2006,18877058,,4200000.0,Alb/Mbd, ,22.24922972636944,37865709,,903122.0,Ivm+Alb, ,2.385065601174931,NGA
2006,10084432,4581594.0,4037805.0,Alb/Mbd - round 1,88.13100855291847,40.03998440368283,21303442,,,, ,,ETH
2006,10084432,5218201.0,4459429.0,Alb/Mbd - round 2,85.45912662237426,44.220923895366646,,,,, ,,ETH
2006,2544822,190200.0,122902.0,Alb/Mbd,64.61724500525763,4.829492986149916,5581994,,2228136.0,"Ivm+Alb, Alb/Mbd", ,39.91648862395768,GHA
2006,72311,,2632.0,Dec+Alb, ,3.63983349697833,149387,,7604.0,Dec+Alb, ,5.090135018442033,COM
2006,8990244,3618622.0,3427139.0,Alb/Mbd,94.70840004841622,38.120645001403744,17348626,,230000.0,Mbd, ,1.325753405485829,COD
2006,1075496,1963790.0,1712154.0,Alb/Mbd,87.18620626441728,100.0,2169880,,486111.0,"Ivm+Alb, Alb/Mbd", ,22.402667428613565,BEN
2006,1720475,,,, ,,3357945,,639765.0,"Pzq+Alb, Mbd", ,19.052277509012207,ZMB
2006,218581,,,, ,,528738,,,, ,,LSO
2006,363628,,,, ,,773527,,,, ,,MRT
2006,710907,721820.0,629424.0,Alb/Mbd - round 1,87.19957884237067,88.53816321966164,1355538,,852160.0,Alb/Mbd, ,62.865076449350745,SLE
2006,4168366,,,, ,,10008283,,,, ,,ZAF
2006,4542156,,4620049.0,Alb/Mbd, ,100.0,8788972,,2591689.0,"Alb/Mbd, Pzq+Alb", ,29.48796514541177,UGA
2006,1218737,1105847.0,1193428.0,Mbd,107.9198116918525,97.92334195154493,2338298,,,, ,,RWA
2006,,,,, ,,3885928,,1288289.0,"Alb/Mbd, Pzq+Alb", ,33.15267292651845,BFA
2006,454682,460061.0,383392.0,Alb/Mbd,83.33503600609484,84.32090999863641,926839,,105000.0,Mbd, ,11.328828415722688,LBR
2006,203303,,,, ,,414167,,87100.0,Alb/Mbd, ,21.03016416083367,GMB
2006,1524382,1744308.0,1674076.0,Alb/Mbd,95.97364685594516,100.0,3175760,,131589.0,Alb/Mbd, ,4.143543592714815,SEN
2006,5554539,6010015.0,5533367.0,Alb/Mbd,92.069104652817,99.61883425429184,10778903,,1376675.0,Ivm+Alb, ,12.771939779029465,TZA
2006,2045907,,,, ,,3885928,,3115652.0,Ivm+Alb, ,80.17781080864081,BFA
2006,514083,,504026.0,Mbd, ,98.04370111441148,1077975,,,, ,,CAF
2006,125317,144474.0,126326.0,,87.4385702617772,100.0,310585,,206694.0,Alb - round 1, ,66.54989777355635,SWZ
2006,143063,,180356.0,Alb/Mbd, ,100.0,349667,,,, ,,GAB
2006,1985192,1615569.0,1684408.0,Alb/Mbd - round 2,104.260975544839,84.84861917638193,4054277,,,, ,,MWI
2006,,,,, ,,310585,,248949.0,Alb - round 2, ,80.15486903746157,SWZ
2006,2420656,2976529.0,2901753.0,Alb,97.48781214629523,100.0,4740477,,,, ,,AGO
2006,1985192,1668930.0,1817964.0,Alb/Mbd - round 1,108.92991317790441,91.5762304099553,4054277,,509000.0,Alb/Mbd, ,12.554642911670811,MWI
2006,4807336,,,, ,,9560158,,633508.0,Alb/Mbd, ,6.626543201482653,KEN
2006,2166886,2263696.0,2244182.0,Alb/Mbd,99.13795845378532,100.0,3890176,,1127493.0,"Alb/Mbd, Pzq+Alb", ,28.983084569952624,NER
2006,199409,195549.0,159822.0,Alb/Mbd - round 1,81.72989890001995,80.14783685791514,387124,,87837.0,Alb/Mbd, ,22.689629162748886,GNB
2006,732770,,1091860.0,Alb, ,100.0,1590592,,257638.0,Ivm+Alb, ,16.197616987888786,TGO
2006,1633182,,,, ,,3284631,,1990816.0,"Ivm+Alb, Alb/Mbd, Pzq+Alb", ,60.61003503894349,MLI
2006,199409,191909.0,178126.0,Alb/Mbd - round 2,92.81795017430137,89.32696117025812,,,,, ,,GNB
2007,730664,770894.0,681803.0,Alb/Mbd - round 2,88.44315820333276,93.3127949372078,,,,, ,,SLE
2007,730664,770894.0,725258.0,Alb/Mbd - round 1,94.08011996461252,99.26012503695269,1407315,,631751.5,"Ivm+Alb, Mbd", ,44.89055399821646,SLE
2007,19251695,,,, ,,38686256,,921996.0,Ivm+Alb, ,2.383265002433939,NGA
2007,2278510,,,, ,,4034039,,622692.84,Ivm+Alb, ,15.43596479855549,NER
2007,517228,,,, ,,1098611,,,, ,,CAF
2007,428510,711232.0,677399.0,Alb/Mbd,95.2430430576802,100.0,904820,,,, ,,COG
2007,2443214,,,, ,,5162622,,374923.0,Mbd, ,7.262259371303961,CIV
2007,4965323,,,, ,,9783185,,1007334.0,Alb/Mbd, ,10.29658541671245,KEN
2007,143621,214755.0,202335.0,Alb/Mbd,94.21666550254942,100.0,349988,,,, ,,GAB
2007,74282,,88057.57,"Dec+Alb, Alb/Mbd", ,100.0,152202,,89952.98,Dec+Alb, ,59.10104992050038,COM
2007,1520617,,,, ,,2928552,,,, ,,TCD
2007,207065,237579.0,219019.0,Alb/Mbd,92.18786172178517,100.0,426562,,,, ,,GMB
2007,18544,,,, ,,41569,,,, ,,STP
2007,2460185,,,, ,,4864580,,,, ,,AGO
2007,203305,195743.0,173664.0,Alb/Mbd - round 2,88.72041401225076,85.42042743661003,,,,, ,,GNB
2007,2307482,,,, ,,4748053,,3934801.0,Mbd, ,82.87188453877832,CMR
2007,1254384,1127484.0,1158318.0,Alb/Mbd - round 2,102.73476164628501,92.34157961198484,,,,, ,,RWA
2007,2984552,,,, ,,5851512,,,, ,,MOZ
2007,1254384,1127484.0,1185814.0,Alb/Mbd - round 1,105.17346587623418,94.53357185678388,2388788,,,, ,,RWA
2007,203305,195783.0,150802.0,Alb/Mbd - round 1,77.02507367851142,74.17525392882615,397347,,90436.0,Mbd, ,22.75995540421848,GNB
2007,1562075,1747465.0,1732051.0,Alb/Mbd,99.11792224736976,100.0,3237494,,142396.3,"Ivm+Alb, Mbd", ,4.398349464122559,SEN
2007,4169762,,,, ,,10040159,,,, ,,ZAF
2007,48328,,,, ,,125375,,89000.0,Mbd, ,70.98703888334995,CPV
2007,885656,,1628311.0,Alb/Mbd - round 1, ,100.0,1983007,,1483041.0,Alb/Mbd, ,74.78748183944887,BDI
2007,742362,,,, ,,1621257,,260963.64,Ivm+Alb, ,16.09637707038428,TGO
2007,1675388,2294407.0,2294407.0,Alb/Mbd,100,100.0,3347477,,1313113.33,Ivm+Alb, ,39.22695600298374,MLI
2007,2580535,2749678.0,2368769.0,Alb/Mbd,86.1471415925792,91.79371719430272,5651713,,1483043.5,Ivm+Alb, ,26.24060174322369,GHA
2007,2017213,1623756.0,1761287.0,Alb/Mbd,108.46993021118936,87.31289159845788,4181271,,,, ,,MWI
2007,4685164,,,, ,,9056800,,2061032.0,"Ivm+Alb, Mbd", ,22.7567352707358,UGA
2007,470997,611765.0,525948.0,Alb/Mbd,85.97222789796736,100.0,967101,,,, ,,LBR
2007,885656,1151156.0,907033.0,Alb/Mbd - round 2,78.79323045703623,100.0,,,,, ,,BDI
2007,2388231,,3276675.9,"Dec+Alb, Alb/Mbd", ,100.0,5101399,,784762.83,Dec+Alb, ,15.383286623924144,MDG
2007,,,,, ,,308712,,250927.0,Alb - round 2, ,81.28190676099406,SWZ
2007,1757172,1999050.0,2006815.0,Alb/Mbd,100.38843450639054,100.0,3455508,,70000.0,Mbd, ,2.025751351176152,ZMB
2007,5735213,,5494038.0,Alb/Mbd, ,95.79483795981074,11082280,,1726168.05,Ivm+Alb, ,15.57592887023248,TZA
2007,10267973,7856048.0,7749873.0,Alb/Mbd - round 1,98.64849349189313,75.4761723662499,21699203,,3247.0,Mbd, ,0.0149636832283655,ETH
2007,10267973,8085678.0,8174227.0,Alb/Mbd - round 2,101.09513388982347,79.60896469049928,,,,, ,,ETH
2007,1106048,,,, ,,2231104,,401114.16,Ivm+Alb, ,17.978281604084792,BEN
2007,1258075,,,, ,,2538351,,,, ,,GIN
2007,125638,,,, ,,308712,,204470.0,Alb - round 1, ,66.23325299955945,SWZ
2007,217691,198512.0,161085.0,Alb/Mbd,81.14622793584267,73.99708761501394,530015,,,, ,,LSO
2007,2146302,,,, ,,3988493,,3251781.96,Ivm+Alb, ,81.52908780333826,BFA
2007,369454,,381673.0,Mbd, ,100.0,788544,,,, ,,MRT
2007,9148028,3064366.0,2993886.0,Alb/Mbd,97.70001364066825,32.72711889382061,17846384,,,, ,,COD
2008,904774,,970869.885,Alb/Mbd - round 2, ,100.0,1991399,1451954.0,1444609.0,Alb/Mbd - round 2,99.49412997932441,72.54241867149676,BDI
2008,747294,745103.0,734381.0,Alb/Mbd,98.56100431752388,98.27203215869524,1458262,,794776.75,Ivm+Alb, ,54.50164305179728,SLE
2008,488161,,,, ,,1009489,,,, ,,LBR
2008,2419729,2931663.0,2941710.0,Alb/Mbd - round 2,100.34270651162838,100.0,,,,, ,,MDG
2008,2396905,710064.0,671820.0,Alb/Mbd,94.61400662475495,28.028645273801008,4187185,,1121311.0,"Ivm+Alb, Pzq+Alb", ,26.77959058412752,NER
2008,2419729,2931663.0,2845627.0,Alb/Mbd - round 1,97.0652834244591,100.0,5211366,,4067772.0,Mbd, ,78.05577270911313,MDG
2008,434695,,,, ,,919513,,,, ,,COG
2008,174400,,,, ,,426853,,,, ,,BWA
2008,2419729,,489186.2,Dec+Alb, ,20.21656970677295,5211366,,1320803.0,Dec+Alb, ,25.344660114066063,MDG
2008,18638,,,, ,,42139,,,, ,,STP
2008,2496103,4889053.0,3195425.0,Alb/Mbd - round 1,65.35877193395122,100.0,4990292,,,, ,,AGO
2008,72773,,,, ,,206022,,,, ,,MUS
2008,126141,,,, ,,307244,,204462.0,Alb - round 1, ,66.54710913801408,SWZ
2008,207107,195693.0,182332.0,Alb/Mbd - round 1,93.1724691225542,88.03758443703013,407380,,110702.0,Mbd, ,27.17413716922775,GNB
2008,207107,195693.0,181955.0,Alb/Mbd - round 2,92.9798204330252,87.855552926748,,,,, ,,GNB
2008,,,,, ,,307244,,250920.0,Alb - round 2, ,81.66799026181147,SWZ
2008,1290856,,1263407.0,Alb, ,97.87358156138252,2456339,,2454947.0,Alb, ,99.94333029765028,RWA
2008,2482120,3229541.0,3002474.0,Alb/Mbd,92.96906278632164,100.0,5274550,,374923.0,Mbd, ,7.108151406281104,CIV
2008,5919694,7012000.0,5457302.0,Alb/Mbd,77.8280376497433,92.1889205759622,11408685,,952707.41,"Ivm+Alb, Mbd", ,8.350720613287159,TZA
2008,76222,,,, ,,155350,,,, ,,COM
2008,2496103,4889053.0,3856436.0,Alb/Mbd - round 2,78.87899763001137,100.0,,,,, ,,AGO
2008,1553833,,,, ,,3013670,,,, ,,TCD
2008,10462619,,3653566.0,Alb/Mbd, ,34.92018585403903,22078470,,318485.0,Mbd, ,1.4425139060813543,ETH
2008,1137358,2156564.0,2132163.0,Alb/Mbd - round 2,98.868524189405,100.0,,,,, ,,BEN
2008,1137358,1162728.0,1119856.0,Alb/Mbd - round 1,96.31280918667134,98.461170537333,2293147,,244289.25,Ivm+Alb, ,10.653013086383035,BEN
2008,5121519,,109206.8,Dec+Alb, ,2.132312698634917,10036018,,633937.68,"Dec+Alb, Mbd", ,6.316625577993184,KEN
2008,1348425,,,, ,,3307309,,,, ,,ZWE
2008,1282330,1728779.0,1655642.0,Alb/Mbd - round 2,95.76944190090231,100.0,,,,, ,,GIN
2008,1282330,1728779.0,1676915.0,Alb/Mbd - round 1,96.99996355809505,100.0,2587507,,215000.0,Mbd, ,8.3091562650845,GIN
2008,4832040,,2546756.0,Alb/Mbd, ,52.705606741666045,9330492,,8269585.0,"Ivm+Alb, Alb+Pzq, Alb/Mbd", ,88.62967783478084,UGA
2008,374984,,398760.0,Mbd, ,100.0,803613,,,, ,,MRT
2008,519678,,,, ,,1118932,,,, ,,CAF
2008,47809,,,, ,,124845,,95008.0,Mbd, ,76.10076494853618,CPV
2008,1792699,,,, ,,3554660,,70000.0,Mbd, ,1.9692460038372168,ZMB
2008,1718899,,,, ,,3414300,,1501452.0,"Ivm+Alb, Alb/Mbd", ,43.97539759247869,MLI
2008,4164596,,,, ,,10078618,,,, ,,ZAF
2008,219277,,,, ,,519097,,,, ,,NAM
2008,210672,261536.0,217075.0,Alb/Mbd,83.00004588278478,100.0,438557,,66594.0,Mbd, ,15.18479923932351,GMB
2008,19613899,2682472.0,2617494.0,Alb/Mbd,97.57768207832179,13.345097779895776,39525776,,1048853.88,Ivm+Alb, ,2.653594656813316,NGA
2008,3024689,3043840.0,3017790.0,Alb/Mbd - round 2,99.14417314970564,99.77191043442814,,,,, ,,MOZ
2008,751644,,849208.0,Alb/Mbd, ,100.0,1652004,,252948.96,Ivm+Alb, ,15.311643313212317,TGO
2008,104675,2801570.0,2574215.0,Alb/Mbd,91.88472891985565,100.0,357203,,177603.0,Ivm+Alb, ,49.72046707334485,GHA
2008,3024689,3043840.0,1934474.0,Alb/Mbd - round 1,63.553734756097555,63.956129043349584,6040682,,253272.0,Mbd, ,4.192771610887645,MOZ
2008,144490,,,, ,,349710,,,, ,,GAB
2008,216788,,,, ,,530902,,,, ,,LSO
2008,1600901,,,, ,,3300113,,116374.18,Ivm+Alb, ,3.5263695515880813,SEN
2008,9292041,,10154588.0,Alb/Mbd - round 1, ,100.0,18342957,,,, ,,COD
2008,9292041,,9063242.0,Alb/Mbd - round 2, ,97.53768843680308,,,,, ,,COD
2008,2049043,1635619.0,1861245.0,Alb/Mbd,113.79453283435812,90.83484338786448,4301127,,905266.0,"Ivm+Alb, Mbd", ,21.04718135502625,MWI
2008,904774,,1190402.8199999998,Alb/Mbd - round 1, ,100.0,1991399,1783880.0,1684349.0,Alb/Mbd - round 1,94.42053277126264,84.5811914136745,BDI
2008,2363744,2676553.0,1923909.0,Alb/Mbd - round 2,71.88010101051614,81.39244351334155,4827856,,3954742.0,Mbd, ,81.91507783165032,CMR
2008,2363744,2676553.0,1166987.0,Alb/Mbd - round 1,43.60036957982898,49.370278676540266,4827856,,302965.0,Ivm+Alb, ,6.2753528688511,CMR
2008,80807,,,, ,,168501,,,, ,,GNQ
2008,2252781,,,, ,,4098552,,3371729.2,Ivm+Alb, ,82.26635162857518,BFA
2009,,,,, ,,306139,,151676.0,Alb - round 2, ,49.54481461035674,SWZ
2009,2532354,3229094.0,3128381.0,Alb/Mbd,96.88107562059203,100.0,5115727,,,, ,,AGO
2009,3056640,3141253.0,2983565.0,Alb/Mbd - round 2,94.98009233894882,97.6093030255444,6227658,,16669.0,Alb, ,0.2676608124595153,MOZ
2009,5269125,,,, ,,10316559,,3714481.0,Alb/Mbd, ,36.00503811396804,KEN
2009,3056640,3101281.0,2849437.0,Alb/Mbd - round 1,91.87935565980638,93.22121676088776,6227658,,434075.76,Ivm+Alb, ,6.970128417456451,MOZ
2009,,,,, ,,5387511,,6460443.0,Alb/Mbd, ,100.0,CIV
2009,759360,,,, ,,1835847.44,,,, ,,ZWE
2009,2519139,4855081.0,3683081.0,Alb/Mbd,75.8603409500274,100.0,5387511,,237827.0,Ivm+Alb, ,4.414413260594735,CIV
2009,10659252,8100000.0,8323036.0,Alb/Mbd - round 1,102.75353086419754,78.08273976447879,22461523,,465633.0,Mbd, ,2.073025057116564,ETH
2009,1761949,,,, ,,3486783,,1142194.0,Alb/Mbd, ,32.75781716269696,MLI
2009,6476.85,,,, ,,18215.73,,,, ,,MUS
2009,40518.1,70500.0,70500.0,Alb/Mbd,100,100.0,83909.07,,1000.0,Alb, ,1.1917662774715534,GNQ
2009,504387,379899.0,378089.0,Alb/Mbd,99.52355757714551,74.96010008188158,1049976,,,, ,,LBR
2009,,,,, ,,5316067,,2349788.0,Mbd, ,44.20162499833054,MDG
2009,2451597,,504663.9,Dec+Alb, ,20.58510840076897,5316067,,1362592.53,Dec+Alb, ,25.63159061012587,MDG
2009,9432837,2301903.0,2045235.0,Alb/Mbd,88.84974736120506,21.682077194803643,18830830,,,, ,,COD
2009,2081975,1831095.0,1834762.0,Alb/Mbd - round 1,100.20026268435007,88.12603417428163,4414660,,3133600.22,Ivm+Alb, ,70.9816887370715,MWI
2009,440113,,,, ,,935094,,,, ,,COG
2009,153387.69,,,, ,,377239.33,,,, ,,LSO
2009,2081975,1831095.0,1897906.0,Alb/Mbd - round 2,103.64869108375044,91.15892361819904,,,,, ,,MWI
2009,221490,,,, ,,520771,,,, ,,NAM
2009,2514993,3178783.0,3162248.0,Alb/Mbd,99.47983237610117,100.0,4355902,,506032.0,Pzq+Alb, ,11.617157594454603,NER
2009,,,,, ,,4355902,,1826489.28,Ivm+Alb, ,41.93136760193411,NER
2009,145518,,,, ,,349386,,,, ,,GAB
2009,49904,79054.0,53096.0,Alb/Mbd,67.16421686442179,100.0,101663.36,,,, ,,COM
2009,,,,, ,,3486783,,2821948.53,Ivm+Alb, ,80.93272595398106,MLI
2009,126830,84144.0,79596.0,Alb/Mbd,94.59498003422704,62.75802254986991,306139,,203456.0,Alb - round 1, ,66.45870013294615,SWZ
2009,No PC required,,,, ,,No PC required,,,, ,,MRT
